Link;Image;Name;Release date;Weight;OS;Storage;Fans;Popularity;Hits;Screen_size;Screen_resolution;RAM;SOC;Battery;net2g;net3g;net4g;net5g;speed;year;status;dimensions;weight;build;sim;bodyother;displaytype;displaysize;displayresolution;displayprotection;os;chipset;cpu;gpu;memoryslot;internalmemory;cam1modules;cam1features;cam1video;cam2modules;cam2video;wlan;bluetooth;gps;nfc;radio;usb;sensors;featuresother;batdescription1;colors;models;price;cam2features;memoryother;tbench;batlife;displayother;sar-us;optionalother;gprstext;edge;sar-eu;battalktime1;batstandby1;batmusicplayback1
https://www.gsmarena.com/motorola_defy_xt535-4622.php;https://fdn2.gsmarena.com/vv/bigpic/motorola-defy-xt535.jpg;Motorola DEFY XT535;Released 2012, March;115g, 12mm thickness;Android 2.3.7;1GB 512MB RAM storage, microSDHC slot;37;N/A;904,824 hits;"3.7""";480x854 pixels;512 MB RAM;Snapdragon S1;1650 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;HSDPA 850 / 2100;;;HSPA 7.2/5.76 Mbps;2012, March. Released 2012, March;Discontinued;115 x 58.5 x 12 mm (4.53 x 2.30 x 0.47 in);115 g (4.06 oz);;Mini-SIM;IP67 dust/water resistant (up to 1m for 30 min);TFT;3.7 inches, 37.7 cm(~56.1% screen-to-body ratio);480 x 854 pixels, 16:9 ratio (~265 ppi density);Corning Gorilla Glass;Android 2.3.7 (Gingerbread);Qualcomm MSM7227A-0 AA Snapdragon S1;1.0 GHz Cortex-A5;Adreno 200;microSDHC (dedicated slot);1GB 512MB RAM;5 MP, AF;LED flash;480p@30fps;VGA;;Wi-Fi 802.11 b/g/n, Wi-Fi Direct, DLNA, hotspot;3.0, A2DP;GPS, A-GPS;;FM radio;microUSB 2.0;Accelerometer, proximity, compass;MP3/WAV/WMA/AAC+ playerMP4/WMV/H.264 playerDocument viewerPhoto viewer/editorOrganizerVoice memo/dial/commandsPredictive text input;Removable Li-Ion 1650 mAh battery;Brown, White;;About 130 EUR;;;;;Touch sensitive controlsMotoSwitch UI;1.48 W/kg (head)     1.43 W/kg (body);;;;;Up to 9 h;Up to 290 h;
https://www.gsmarena.com/motorola_gleam+_wx308-4529.php;https://fdn2.gsmarena.com/vv/bigpic/motorola-gleam-plus.jpg;Motorola GLEAM+ WX308;Released 2012, April;105g, 13.5mm thickness;Feature phone;50MB storage, microSDHC slot;21;N/A;625,743 hits;"2.8""";240x400 pixels; ;;750 mAh Li-Ion;GSM 900 / 1800;;;;;2012, February. Released 2012, April;Discontinued;107 x 52.5 x 13.5 mm, 75.8 cc (4.21 x 2.07 x 0.53 in);105 g (3.70 oz);;Mini-SIM;;TFT,  256K colors;2.8 inches, 22.3 cm(~39.7% screen-to-body ratio);240 x 400 pixels, 5:3 ratio (~167 ppi density);;;;;;microSDHC (dedicated slot);50MB;2 MP;;Yes;No;;No;2.1, A2DP, EDR;No;;Stereo FM radio, RDS;microUSB 2.0;;MP3/WAV/AAC+ playerMP4/H.263 playerOrganizerVoice memoPredictive text input;Removable Li-Ion 750 mAh battery;Winter White, Silver;;About 150 EUR;;;;;Secondary external display with icons;;;Yes;No;;Up to 4 h 50 min;Up to 417 h;
https://www.gsmarena.com/motorola_droid_4_xt894-4418.php;https://fdn2.gsmarena.com/vv/bigpic/motorola-droid4-xt894.jpg;Motorola DROID 4 XT894;Released 2012, February;178.9g, 12.7mm thickness;Android 2.3, up to 4.0;16GB storage, microSDHC;48;0.1%;1,248,419 hits;"4.0""";540x960 pixels;1 GB RAM;TI OMAP 4430;1785 mAh Li-Ion;CDMA 800 / 1900;CDMA2000 1xEV-DO;13;;EV-DO Rev.A 3.1 Mbps, LTE, HSPA;2012, January. Released 2012, February;Discontinued;127 x 67.3 x 12.7 mm (5.0 x 2.65 x 0.5 in);178.9 g (6.28 oz);;Micro-SIM;;TFT;4.0 inches, 44.1 cm(~51.6% screen-to-body ratio);540 x 960 pixels, 16:9 ratio (~275 ppi density);Corning Gorilla Glass;Android 2.3 (Gingerbread), upgradable to 4.0 (Ice Cream Sandwich);TI OMAP 4430;Dual-core 1.2 GHz Cortex-A9;PowerVR SGX540;microSDHC (dedicated slot);16GB 1GB RAM;8 MP, AF;LED flash;1080p@30fps;1.3 MP;720p;Wi-Fi 802.11 b/g/n, hotspot;4.0, A2DP, LE, EDR;GPS, A-GPS;;No;microUSB 2.0, OTG;Accelerometer, proximity, compass;HDMI portMP3/WAV/WMA/eAAC+ playerMP4/H.264/WMV playerDocument viewerPhoto viewer/editorOrganizerVoice memo/dialPredictive text input;Non-removable Li-Ion 1785 mAh battery;Black;;About 260 EUR;;;;;;0.70 W/kg (head)     0.58 W/kg (body);;;;;Up to 12 h 30 min;Up to 204 h;
https://www.gsmarena.com/motorola_droid_razr_maxx-4417.php;https://fdn2.gsmarena.com/vv/bigpic/motorola-droid-razr-maxx.jpg;Motorola DROID RAZR MAXX;Released 2012, January;145g, 9mm thickness;Android 2.3.6, up to 4.1;16GB storage, microSDHC;52;0.1%;2,258,506 hits;"4.3""";540x960 pixels;1 GB RAM;TI OMAP 4430;3300 mAh Li-Ion;CDMA 800 / 1900;CDMA2000 1xEV-DO;13;;EV-DO Rev.A 3.1 Mbps, LTE, HSPA;2012, January. Released 2012, January;Discontinued;130.7 x 68.9 x 9 mm (5.15 x 2.71 x 0.35 in);145 g (5.11 oz);;Micro-SIM;Splash resistant;Super AMOLED Advanced;4.3 inches, 51.0 cm(~56.6% screen-to-body ratio);540 x 960 pixels, 16:9 ratio (~256 ppi density);Corning Gorilla Glass;Android 2.3.6 (Gingerbread), upgradable to 4.1 (Jelly Bean);TI OMAP 4430;Dual-core 1.2 GHz Cortex-A9;PowerVR SGX540;microSDHC (dedicated slot), 16 GB included;8GB 1GB RAM;8 MP, AF;LED flash;1080p@30fps;1.3 MP;720p;Wi-Fi 802.11 b/g/n, DLNA, hotspot;4.0, A2DP, EDR, LE;GPS, A-GPS, GLONASS;;No;microUSB 2.0;Accelerometer, proximity, compass;HDMI portMP3/AAC+/WAV/WMA playerMP4/H.264/WMV playerOrganizerDocument viewer/editorVoice memo/dial/commandsPredictive text input (Swype);Non-removable Li-Ion 3300 mAh battery;Black;;About 260 EUR;;;;;;1.45 W/kg (head)     0.71 W/kg (body);;;;;Up to 21 h 30 min;Up to 380 h;
https://www.gsmarena.com/motorola_motoluxe_mt680-4849.php;https://fdn2.gsmarena.com/vv/bigpic/motorola-motoluxe-mt680.jpg;Motorola Motoluxe MT680;Released 2012, June;136g, 10.4mm thickness;Android 2.3.7;1GB 512MB RAM storage, microSDHC slot;17;N/A;158,962 hits;"4.0""";480x800 pixels;512 MB RAM;Marvell PXA920H;1390 mAh Li-Ion;GSM 900 / 1800 / 1900;TD-SCDMA;;;HSPA;2012, June. Released 2012, June;Discontinued;119.5 x 61.8 x 10.4 mm (4.70 x 2.43 x 0.41 in);136 g (4.80 oz);;Mini-SIM;;TFT;4.0 inches, 45.5 cm(~61.7% screen-to-body ratio);480 x 800 pixels, 5:3 ratio (~233 ppi density);;Android 2.3.7 (Gingerbread);Marvell PXA920H;1.0 GHz;;microSDHC (dedicated slot);1GB 512MB RAM;5 MP, AF;LED flash;480p@30fps;No;;Wi-Fi 802.11 b/g/n, hotspot;2.1, A2DP, EDR;GPS, A-GPS;;No;microUSB 2.0;Accelerometer, proximity, compass;MP3/WAV/AAC+ playerMP4/H.264/WMV playerDocument viewerPhoto editorOrganizerVoice memo/dialPredictive text input;Removable Li-Ion 1390 mAh battery;White, Black;;About 100 EUR;;;;;;1.17 W/kg (head)     1.13 W/kg (body);;Class 10;Class 10;;Up to 5 h;Up to 180 h;
https://www.gsmarena.com/motorola_motoluxe_xt389-4848.php;https://fdn2.gsmarena.com/vv/bigpic/motorola-motoluxe-xt389.jpg;Motorola Motoluxe XT389;Released 2012, Q2;98g, 11mm thickness;Android 2.3.6;512MB 512MB RAM storage, microSDHC slot;23;N/A;440,863 hits;"3.5""";320x480 pixels;512 MB RAM;MT6573;;GSM 850 / 900 / 1800 / 1900;HSDPA 850 / 2100;;;HSPA 7.2/5.76 Mbps;2012, Q2. Released 2012, Q2;Discontinued;116 x 63.5 x 11 mm (4.57 x 2.5 x 0.43 in);98 g (3.46 oz);;Mini-SIM;;TFT;3.5 inches, 36.5 cm(~49.5% screen-to-body ratio);320 x 480 pixels, 3:2 ratio (~165 ppi density);;Android 2.3.6 (Gingerbread);Mediatek MT6573 (65 nm);800 MHz Cortex-A9;PowerVR SGX531;microSDHC (dedicated slot);512MB 512MB RAM;3.15 MP;;480p@30fps;No;;Wi-Fi 802.11 b/g/n, hotspot;4.0, A2DP, LE;GPS, A-GPS;;No;microUSB 2.0;Accelerometer, proximity, compass;MP3/WAV/WMA/AAC+ playerDivx/MP4/WMV/H.264 playerDocument viewerPhoto viewer/editorOrganizerVoice memo/dialPredictive text input;Removable Li-Ion battery;White, Black;XT389;About 110 EUR;;;;;Touch sensitive controls;1.29 W/kg (head)     1.27 W/kg (body);;;;;Up to 5 h;Up to 260 h;
https://www.gsmarena.com/motorola_motoluxe-4404.php;https://fdn2.gsmarena.com/vv/bigpic/motorola-motoluxe.jpg;Motorola Motoluxe;Released 2012, March;123.6g, 9.9mm thickness;Android 2.3.7;1GB 512MB RAM storage, microSDHC slot;34;N/A;989,286 hits;"4.0""";480x854 pixels;512 MB RAM;Snapdragon S1;1400 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;HSDPA 900 / 2100;;;HSPA 7.2/5.76 Mbps;2012, January. Released 2012, March;Discontinued;117.7 x 60.5 x 9.9 mm (4.63 x 2.38 x 0.39 in);123.6 g (4.34 oz);;Mini-SIM;;TFT;4.0 inches, 44.1 cm(~61.9% screen-to-body ratio);480 x 854 pixels, 16:9 ratio (~245 ppi density);;Android 2.3.7 (Gingerbread);Qualcomm MSM7227A-0 Snapdragon S1;800 MHz Cortex-A5;Adreno 200;microSDHC (dedicated slot);1GB 512MB RAM;8 MP, AF;LED flash;480p;VGA;;Wi-Fi 802.11 b/g/n, Wi-Fi Direct, DLNA, hotspot;3.0, A2DP, EDR;GPS, A-GPS;;Stereo FM radio, RDS;microUSB 2.0;Accelerometer, proximity, compass;MP3/WAV/WMA/AAC+ playerDivx/MP4/WMV/H.264 playerDocument viewerPhoto viewer/editorOrganizerVoice memo/dialPredictive text input;Removable Li-Ion 1400 mAh battery;Licorice, white;;About 180 EUR;;;;;Touch sensitive controlsMoto Switch UI;1.17 W/kg (head)     1.13 W/kg (body);;;;;Up to 6 h 30 min (2G) / Up to 4 h 30 min (3G);Up to 450 h (2G) / Up to 400 h (3G);
https://www.gsmarena.com/motorola_defy_mini_xt321-4847.php;https://fdn2.gsmarena.com/vv/bigpic/motorola-defy-mini-xt321.jpg;Motorola Defy Mini XT321;Released 2012, Q2;13mm thickness;Android 2.3.6;512MB 512MB RAM storage, microSDHC slot;25;N/A;574,961 hits;"3.2""";320x480 pixels;512 MB RAM;Snapdragon S1;1650 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 2100 - SIM 1 only;;;HSPA;2012, Q2. Released 2012, Q2;Discontinued;109 x 58.5 x 13 mm (4.29 x 2.30 x 0.51 in);-;;Dual SIM (Mini-SIM, dual stand-by);Dust/water resistant;TFT, 256K colors;3.2 inches, 30.5 cm(~47.8% screen-to-body ratio);320 x 480 pixels, 3:2 ratio (~180 ppi density);Corning Gorilla Glass;Android 2.3.6 (Gingerbread);Qualcomm MSM7225A-1 Snapdragon S1;600 MHz Cortex-A5;Adreno 200;microSDHC (dedicated slot);512MB 512MB RAM;3.15 MP;LED flash;480p@30fps;VGA;;Wi-Fi 802.11 b/g/n, Wi-Fi Direct, DLNA, hotspot;2.1, EDR;GPS, A-GPS;;Stereo FM radio, RDS;microUSB 2.0;Accelerometer, proximity, compass;MP3/WAV/WMA/AAC+ playerMP4/WMV/H.264 playerDocument viewerPhoto viewer/editorOrganizerVoice memo/dialPredictive text input;Removable Li-Ion 1650 mAh battery;Black;;About 160 EUR;;;;;Touch sensitive controls;1.08 W/kg (head)     1.49 W/kg (body);;;;;;;
https://www.gsmarena.com/motorola_defy_mini_xt320-4375.php;https://fdn2.gsmarena.com/vv/bigpic/motorola-defy-mini-xt320-ofic.jpg;Motorola Defy Mini XT320;Released 2012, February;107g, 12.6mm thickness;Android 2.3.6;512MB 512MB RAM storage, microSDHC slot;35;N/A;1,410,169 hits;"3.2""";320x480 pixels;512 MB RAM;;1650 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;HSDPA 900 / 2100;;;HSPA;2012, January. Released 2012, February;Discontinued;109 x 58.5 x 12.6 mm (4.29 x 2.30 x 0.50 in);107 g (3.77 oz);;Mini-SIM;Dust/water resistant;TFT, 256K colors;3.2 inches, 30.5 cm(~47.8% screen-to-body ratio);320 x 480 pixels, 3:2 ratio (~180 ppi density);Corning Gorilla Glass;Android 2.3.6 (Gingerbread);;600 MHz;;microSDHC (dedicated slot);512MB 512MB RAM;3.15 MP;LED flash;Yes;VGA;;Wi-Fi 802.11 b/g/n, Wi-Fi Direct, DLNA, hotspot;2.1, A2DP;GPS, A-GPS;;Stereo FM radio, RDS;microUSB 2.0;Accelerometer, proximity, compass;MP3/WAV/WMA/AAC+ playerMP4/WMV/H.264 playerDocument viewerPhoto viewer/editorOrganizerVoice memo/dialPredictive text input;Removable Li-Ion 1650 mAh battery;Black;;About 160 EUR;;;;;Touch sensitive controls;1.08 W/kg (head)     1.49 W/kg (body);;;;;Up to 10 h;Up to 504 h;
https://www.gsmarena.com/motorola_xt319-4918.php;https://fdn2.gsmarena.com/vv/bigpic/motorola-xt319.jpg;Motorola XT319;Released 2011, October;109g, 13.4mm thickness;Android 2.3.4;512MB 256MB RAM storage, microSDHC slot;19;N/A;141,529 hits;"3.2""";320x480 pixels;256 MB RAM;Snapdragon S1;1390 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;HSDPA 850 / 2100;;;HSPA 7.2/0.384 Mbps;2011, October. Released 2011, October;Discontinued;110 x 59.6 x 13.4 mm (4.33 x 2.35 x 0.53 in);109 g (3.84 oz);;Mini-SIM;Built-in kickstand;TFT, 256K colors;3.2 inches, 30.5 cm(~46.5% screen-to-body ratio);320 x 480 pixels, 3:2 ratio (~180 ppi density);;Android 2.3.4 (Gingerbread);Qualcomm MSM7227T-1 Snapdragon S1;800 MHz;Adreno 200;microSDHC (dedicated slot), 2 GB included;512MB 256MB RAM;3.15 MP;;480p@30fps;VGA;;Wi-Fi 802.11 b/g/n, hotspot;2.1, A2DP, EDR;GPS, A-GPS;;Stereo FM radio, RDS;microUSB 2.0;Accelerometer, proximity, compass;MP3/WAV/WMA/AAC+ playerMP4/WMV/H.264 playerDocument viewerPhoto viewer/editorOrganizerVoice memo/dialPredictive text input;Removable Li-Ion 1390 mAh battery;Black;;About 130 EUR;;;;;Touch sensitive controls;0.68 W/kg (head)     1.03 W/kg (body);;;;;Up to 5 h 40 min;Up to 200 h;
https://www.gsmarena.com/motorola_wx306-4399.php;https://fdn2.gsmarena.com/vv/bigpic/motorola-wx306.jpg;Motorola WX306;Released 2011, December;13.5mm thickness;Feature phone;50MB storage, microSD slot;15;N/A;247,870 hits;"2.0""";176x220 pixels; ;;910 mAh Li-Ion;GSM 900 / 1800;;;;;2011, December. Released 2011, December;Discontinued;107 x 52.5 x 13.5 mm (4.21 x 2.07 x 0.53 in);-;;Mini-SIM;;TFT, 256K colors;2.0 inches, 12.6 cm(~22.4% screen-to-body ratio);176 x 220 pixels (~141 ppi density);;;;;;microSD (dedicated slot);50MB;2 MP;;Yes;No;;No;2.1, A2DP;No;;FM radio, recording;miniUSB;;SNS applicationsMP3/AAC playerMP4/H.263 playerCalendarCalculatorCurrency converterPredictive text input;Removable Li-Ion 910 mAh battery;Black;;About 60 EUR;;;;;;1.65 W/kg (head)     0.71 W/kg (body);;Yes;Yes;;Up to 5 h 30 min;Up to 240 h;
https://www.gsmarena.com/motorola_fire-4386.php;https://fdn2.gsmarena.com/vv/bigpic/motorola-fire-dual-chip.jpg;Motorola Fire;Released 2012, Q2;110g, 13.5mm thickness;Android 2.3;microSDHC slot;25;N/A;593,999 hits;"2.8""";240x320 pixels; ;;1400 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 900 / 2100;;;HSPA;2011, December. Released 2012, Q2;Discontinued;116.5 x 58 x 13.5 mm (4.59 x 2.28 x 0.53 in);110 g (3.88 oz);;Dual SIM (Mini-SIM, dual stand-by);;TFT, 256K colors;2.8 inches, 24.3 cm(~35.9% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~143 ppi density);;Android 2.3 (Gingerbread);;;;microSDHC (dedicated slot);;3.15 MP;;Yes;No;;Wi-Fi 802.11 b/g/n, hotspot;2.1, A2DP, EDR;GPS, A-GPS;;Stereo FM radio, RDS;microUSB 2.0;Accelerometer, proximity, compass;MP3/WAV/eAAC+ playerMP4/H.264 playerDocument viewerPhoto viewerOrganizerVoice memo/dialPredictive text input;Removable Li-Ion 1400 mAh battery;Black, White;;About 100 EUR;;;;;Moto Switch UI;0.96 W/kg (head)     1.11 W/kg (body);;;;;Up to 7 h;Up to 260 h;
https://www.gsmarena.com/motorola_mt917-4383.php;https://fdn2.gsmarena.com/vv/bigpic/motorola-mt917.jpg;Motorola MT917;Released 2011, December;139g, 8.5mm thickness;Android 2.3;16GB storage, microSDHC slot;23;N/A;282,650 hits;"4.5""";720x1280 pixels; ;;1735 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;HSDPA 1900 / 2100;;;HSPA;2011, December. Released 2011, December;Discontinued;132.5 x 69.9 x 8.5 mm (5.22 x 2.75 x 0.33 in);139 g (4.90 oz);;Mini-SIM;;IPS LCD;4.5 inches, 55.8 cm(~60.3% screen-to-body ratio);720 x 1280 pixels, 16:9 ratio (~326 ppi density);;Android 2.3 (Gingerbread);;Dual-core 1.2 GHz;;microSDHC (dedicated slot);16GB;13 MP, AF;LED flash;1080p@30fps;Yes;;Wi-Fi 802.11 b/g/n, hotspot;2.1, A2DP, EDR;GPS, A-GPS;;Stereo FM radio;microUSB 2.0;Accelerometer, proximity, compass;MP3/AAC+/WAV/WMA playerMP4/H.264/WMV playerOrganizerDocument viewer/editorVoice memo/dial/commandsPredictive text input;Non-removable Li-Ion 1735 mAh battery;Black;;About 220 EUR;;;;;;;;;;;Up to 12 h;Up to 220 h;
https://www.gsmarena.com/motorola_xt928-4382.php;https://fdn2.gsmarena.com/vv/bigpic/motorola-xt928.jpg;Motorola XT928;Released 2011, December;149g, 9.9mm thickness;Android 2.3;16GB storage, microSDHC slot;21;N/A;337,723 hits;"4.5""";720x1280 pixels; ;;1735 mAh Li-Ion;CDMA 800 / 1900;CDMA2000 1xEV-DO;;;HSPA, EV-DO Rev. A 3.1 Mbps;2011, December. Released 2011, December;Discontinued;134.8 x 67.6 x 9.9 mm (5.31 x 2.66 x 0.39 in);149 g (5.26 oz);;Mini-SIM;;IPS LCD;4.5 inches, 55.8 cm(~61.3% screen-to-body ratio);720 x 1280 pixels, 16:9 ratio (~326 ppi density);;Android 2.3 (Gingerbread);;Dual-core 1.2 GHz;;microSDHC (dedicated slot);16GB;13 MP, AF;LED flash;1080p@30fps;Yes;;Wi-Fi 802.11 b/g/n, hotspot;2.1, A2DP, EDR;GPS, A-GPS;;No;microUSB 2.0;Accelerometer, proximity, compass;HDMI portMP3/AAC+/WAV/WMA playerMP4/H.264/WMV playerOrganizerDocument viewer/editorVoice memo/dial/commandsPredictive text input;Removable Li-Ion 1735 mAh battery;Black;;About 280 EUR;;;;;;;;;;;Up to 7 h 40 min;Up to 260 h;
https://www.gsmarena.com/motorola_droid_xyboard_8_2_mz609_-4361.php;https://fdn2.gsmarena.com/vv/bigpic/motorola-droid-xyboard-8.2.jpg;Motorola DROID XYBOARD 8.2 MZ609 ;Released 2011, December;390g, 9mm thickness;Android 3.2, up to 4.0;16GB 1GB RAM storage, no card slot;24;N/A;319,697 hits;"8.2""";800x1280 pixels;1 GB RAM;TI OMAP 4430;3960 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;HSDPA 850 / 900 / 1900 / 2100;13 - Verizon;;HSPA, LTE, EV-DO Rev.B;2011, December. Released 2011, December;Discontinued;216 x 139 x 9 mm (8.50 x 5.47 x 0.35 in);390 g (13.76 oz);;Mini-SIM;Splash resistant;HD-IPS LCD;8.2 inches, 195.0 cm(~64.9% screen-to-body ratio);800 x 1280 pixels, 16:10 ratio (~184 ppi density);Corning Gorilla Glass;Android 3.2 (Honeycomb), upgradable to 4.0 (Ice Cream Sandwich);TI OMAP 4430;Dual-core 1.2 GHz Cortex-A9;PowerVR SGX540;No;16GB 1GB RAM, 32GB 1GB RAM;5 MP, AF;LED flash;720p@30fps;1.3 MP;;Wi-Fi 802.11 a/b/g/n, dual-band, hotspot;2.1, A2DP, EDR;GPS, A-GPS;;No;microUSB 2.0;Accelerometer, gyro, compass, barometer;HDMI portMP3/WAV/WMA/AAC+ playerMP4/WMV/H.264 playerDocument viewerPhoto viewer/editorOrganizerVoice memoPredictive text input;Non-removable Li-Ion 3960 mAh battery;Black;;About 290 EUR;;;;;;;2.1 virtual surround sound;;;;Up to 6 h;;
https://www.gsmarena.com/motorola_droid_xyboard_10_1_mz617-4360.php;https://fdn2.gsmarena.com/vv/bigpic/motorola-droid-xyboard-10.1.jpg;Motorola DROID XYBOARD 10.1 MZ617;Released 2011, December;599g, 8.8mm thickness;Android 3.2, up to 4.0;16GB 1GB RAM storage, no card slot;20;N/A;361,398 hits;"10.1""";800x1280 pixels;1 GB RAM;TI OMAP 4430;7000 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;HSDPA 850 / 900 / 1900 / 2100;13 - Verizon;;HSPA, LTE, EV-DO Rev.B;2011, December. Released 2011, December;Discontinued;259.9 x 173.6 x 8.8 mm (10.23 x 6.83 x 0.35 in);599 g (1.32 lb);;Mini-SIM;Splash resistant;HD-IPS LCD;10.1 inches, 295.8 cm(~65.6% screen-to-body ratio);800 x 1280 pixels, 16:10 ratio (~149 ppi density);Corning Gorilla Glass;Android 3.2 (Honeycomb), upgradable to 4.0 (Ice Cream Sandwich);TI OMAP 4430;Dual-core 1.2 GHz Cortex-A9;PowerVR SGX540;No;16GB 1GB RAM, 32GB 1GB RAM, 64GB 1GB RAM;5 MP, AF;LED flash;720p@30fps;1.3 MP;;Wi-Fi 802.11 a/b/g/n, dual-band, hotspot;2.1, A2DP, EDR;GPS, A-GPS;;No;microUSB 2.0;Accelerometer, gyro, compass, barometer;HDMI portMP3/WAV/WMA/AAC+ playerMP4/WMV/H.264 playerDocument viewerPhoto viewer/editorOrganizerVoice memoPredictive text input;Non-removable Li-Ion 7000 mAh battery;Black;;About 260 EUR;;;;;;;3D virtual surround sound;;;;Up to 10 h;;
https://www.gsmarena.com/motorola_xt532-4355.php;https://fdn2.gsmarena.com/vv/bigpic/motorola-xt532.jpg;Motorola XT532;Released 2011, December;115g, 12mm thickness;Android 2.3.7;512MB 512MB RAM storage, microSDHC slot;19;N/A;441,808 hits;"3.5""";320x480 pixels;512 MB RAM;Snapdragon S1;1500 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 2100 - SIM 1 only;;;HSPA;2011, December. Released 2011, December;Discontinued;114 x 62 x 12 mm (4.49 x 2.44 x 0.47 in);115 g (4.02 oz);;Dual SIM (Mini-SIM, dual stand-by);;TFT, 256K colors;3.5 inches, 36.5 cm(~51.6% screen-to-body ratio);320 x 480 pixels, 3:2 ratio (~165 ppi density);;Android 2.3.7 (Gingerbread);Qualcomm MSM7227T-1 Snapdragon S1;800 MHz;Adreno 200;microSDHC (dedicated slot);512MB 512MB RAM;5 MP, AF;LED flash;Yes;VGA;;Wi-Fi 802.11 b/g/n, hotspot;2.1, A2DP, EDR;GPS, A-GPS;;Stereo FM radio, RDS;microUSB 2.0;Accelerometer, proximity, compass;MP3/WAV/AAC+ playerMP4/H.264/WMV playerDocument viewerPhoto viewerOrganizerVoice memo/dialPredictive text input;Removable Li-Ion 1500 mAh battery;Black;;About 70 EUR;;;;;Moto Switch UI;;;;;;Up to 6 h 20 min;Up to 160 h;
https://www.gsmarena.com/motorola_moto_xt615-4348.php;https://fdn2.gsmarena.com/vv/bigpic/motorola-xt615.jpg;Motorola MOTO XT615;Released 2012, March;123.6g, 9.9mm thickness;Android 2.3.7;1GB 512MB RAM storage, microSDHC slot;23;N/A;1,128,126 hits;"4.0""";480x854 pixels;512 MB RAM;Snapdragon S1;1390 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;HSDPA 900 / 2100;;;HSPA 7.2/5.76 Mbps;2011, November. Released 2012, March;Discontinued;117.7 x 60.5 x 9.9 mm (4.63 x 2.38 x 0.39 in);123.6 g (4.34 oz);;Mini-SIM;;TFT;4.0 inches, 44.1 cm(~61.9% screen-to-body ratio);480 x 854 pixels, 16:9 ratio (~245 ppi density);;Android 2.3.7 (Gingerbread);Qualcomm MSM7227A-0 Snapdragon S1;800 MHz Cortex-A5;Adreno 200;microSDHC (dedicated slot);1GB 512MB RAM;8 MP, AF;LED flash;480p@30fps;VGA;;Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot;3.0, A2DP, EDR;GPS, A-GPS;;Stereo FM radio, RDS;microUSB 2.0;Accelerometer, proximity, compass;MP3/WAV/WMA/AAC+ playerDivx/MP4/WMV/H.264 playerDocument viewerPhoto viewer/editorOrganizerVoice memo/dialPredictive text input;Removable Li-Ion 1390 mAh battery;Licorice, Ultra white;;About 120 EUR;;;;;Touch sensitive controlsMoto Switch UI 2.0;;;;;;Up to 5 h;Up to 110 h;
https://www.gsmarena.com/motorola_ex226-4144.php;https://fdn2.gsmarena.com/vv/bigpic/motorola-ex226.jpg;Motorola EX226;Released 2011, Q4;90g, 10mm thickness;Feature phone;50MB 128MB ROM 64MB RAM storage, microSDHC slot;21;N/A;395,428 hits;"2.4""";320x240 pixels;64 MB RAM;;910 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 2100 - SIM 1 only;;;HSPA 7.2/5.76 Mbps;2011, September. Released 2011, Q4;Discontinued;105.5 x 60 x 10 mm (4.15 x 2.36 x 0.39 in);90 g (3.17 oz);;Dual SIM (Mini-SIM, dual stand-by);;TFT, 256K colors;2.4 inches, 17.8 cm(~28.2% screen-to-body ratio);320 x 240 pixels, 4:3 ratio (~167 ppi density);;;;;;microSDHC (dedicated slot);50MB 128MB ROM 64MB RAM;3.15 MP;;@30fps;No;;Wi-Fi 802.11 b/g;2.1, A2DP, EDR;No;;Stereo FM radio, RDS;microUSB 2.0;;SNS integrationMP3/WAV/AAC playerMP4/H.263 playerOrganizerVoice memoPredictive text input;Removable Li-Ion 910 mAh battery;Smoke Gray with Licorice;;About 70 EUR;;;;;;0.81 W/kg (head)     0.80 W/kg (body);;;;;Up to 6 h 40 min;Up to 250 h;
