Link;Image;Name;Release date;Weight;OS;Storage;Fans;Popularity;Hits;Screen_size;Screen_resolution;RAM;SOC;Battery;net2g;net3g;speed;year;status;dimensions;weight;sim;displaytype;displaysize;displayresolution;displayprotection;os;chipset;cpu;gpu;memoryslot;internalmemory;cam1modules;cam1features;cam1video;cam2modules;cam2features;cam2video;wlan;bluetooth;gps;nfc;radio;usb;sensors;batdescription1;batstandby1;battalktime1;colors;sar-us;net4g;memoryother;price;sar-eu;bodyother;featuresother;gprstext;edge;displayother;models
https://www.gsmarena.com/verykool_s728-5051.php;https://fdn2.gsmarena.com/vv/bigpic/verykool-s728.jpg;verykool s728;Released 2012, October;90g, 12.9mm thickness;Android 2.3.5;microSDHC slot;4;N/A;65,747 hits;"2.8""";240x320 pixels; ;;1110 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 1900;HSPA 7.2/0.384 Mbps;2012, October. Released 2012, October;Discontinued;104 x 56.8 x 12.9 mm (4.09 x 2.24 x 0.51 in);90 g (3.17 oz);Dual SIM (Mini-SIM);TFT;2.8 inches, 24.3 cm(~41.1% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~143 ppi density);;Android 2.3.5 (Gingerbread);;650 MHz;;microSDHC (dedicated slot);;3.2 MP;;Yes;VGA;;;Wi-Fi 802.11 b/g/n, hotspot;2.0, A2DP;GPS;No;FM radio;Proprietary;Accelerometer, proximity;Li-Ion 1110 mAh, removable;;;Black, White;;;;;;;Analog TVMP3 player;;;;
https://www.gsmarena.com/verykool_i625-5050.php;https://fdn2.gsmarena.com/vv/bigpic/verykool-i625.jpg;verykool i625;Released 2012, October;110g, 11.2mm thickness;Feature phone;microSDHC slot;12;N/A;65,527 hits;"2.3""";320x240 pixels; ;;;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;;;2012, October. Released 2012, October;Discontinued;111 x 58.4 x 11.2 mm (4.37 x 2.30 x 0.44 in);110 g (3.88 oz);Dual SIM (Mini-SIM);TFT;2.3 inches, 16.4 cm(~25.3% screen-to-body ratio);320 x 240 pixels, 4:3 ratio (~174 ppi density);;;;;;microSDHC (dedicated slot);;1.3 MP;;;No;;;Wi-Fi 802.11 b/g/n;2.0, A2DP;No;No;Wireless FM radio (no wired headphones required);Proprietary;;Li-Ion, removable;Up to 192 h;Up to 4 h;Black/Red, White/Blue;;;;;;Flashlight;SNS applicationsAnalog TVMP3 playerOrganizerUnit/currency converterVoice memoPredictive text input;Yes;No;;
https://www.gsmarena.com/verykool_i130-5049.php;https://fdn2.gsmarena.com/vv/bigpic/verykool-i130.jpg;verykool i130;Released 2012, October;63g, 12mm thickness;Feature phone;microSD slot;10;N/A;75,974 hits;"1.8""";128x160 pixels; ;;;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;;;2012, October. Released 2012, October;Discontinued;107 x 45 x 12 mm (4.21 x 1.77 x 0.47 in);63 g (2.22 oz);Dual SIM (Mini-SIM);TFT;1.8 inches, 10.2 cm(~21.2% screen-to-body ratio);128 x 160 pixels (~114 ppi density);;;;;;microSD (dedicated slot);;VGA;;;No;;;No;Yes;No;No;FM radio;;;Li-Ion, removable;Up to 192 h;Up to 4 h;Black, White, White/Green, White/Blue;;;;;;Flashlight;MP3 playerOrganizerUnit/currency converterVoice memoPredictive text input;Class 12;No;;
https://www.gsmarena.com/verykool_r800-4943.php;https://fdn2.gsmarena.com/vv/bigpic/verykool-r800.jpg;verykool R800;Released 2012, August;417g, 11mm thickness;Android 2.2;microSDHC slot;6;N/A;87,645 hits;"7.0""";480x800 pixels; ;;3500 mAh Li-Po;GSM 850 / 900 / 1800 / 1900;HSDPA 850 / 2100;HSPA 7.2/0.384 Mbps;2012, August. Released 2012, August;Discontinued;216 x 125 x 11 mm (8.50 x 4.92 x 0.43 in);417 g (14.71 oz);Mini-SIM;TFT;7.0 inches, 139.5 cm(~51.7% screen-to-body ratio);480 x 800 pixels, 5:3 ratio (~133 ppi density);;Android 2.2 (Froyo);;800 MHz;;microSDHC (dedicated slot);;2 MP;;Yes;VGA;;;Wi-Fi 802.11 b/g, hotspot;2.1;GPS;;FM radio;Proprietary;Accelerometer, proximity, compass;Non-removable Li-Po 3500 mAh battery;;;Black;;;;;;IPX5 water and shock resistant;MP4/H.263 playerMP3/WAV/eAAC+ playerOrganizerDocument viewerVoice memo/dialPredictive text input;;;;
https://www.gsmarena.com/verykool_i123-4902.php;https://fdn2.gsmarena.com/vv/bigpic/verykool-i123.jpg;verykool i123;Released 2012, August;80g, 11.3mm thickness;Feature phone;microSDHC slot;5;N/A;64,099 hits;"1.8""";128x160 pixels; ;;600 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1;;;2012, August. Released 2012, August;Discontinued;107 x 45 x 11.3 mm (4.21 x 1.77 x 0.44 in);80 g (2.82 oz);Dual SIM (Mini-SIM);TFT;1.8 inches, 10.2 cm(~21.2% screen-to-body ratio);128 x 160 pixels (~114 ppi density);;;;;;microSDHC (dedicated slot);;Yes;;;No;;;No;Yes;No;;FM radio;Proprietary;;Removable Li-Ion 600 mAh battery;;;Green, Blue, Red;;;;;;Flashlight;MP3 player;No;No;;
https://www.gsmarena.com/verykool_s757-4872.php;https://fdn2.gsmarena.com/vv/bigpic/verykool-s757.jpg;verykool s757;Released 2012;288g, 12.8mm thickness;Android 2.3.5;160MB 512MB RAM storage, microSDHC slot;10;N/A;100,085 hits;"5.0""";480x800 pixels;512 MB RAM;MT6573;2300 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 2 (optional);HSDPA 850 / 1900;HSPA;2012. Released 2012;Discontinued;148 x 77 x 12.8 mm (5.83 x 3.03 x 0.50 in);288 g (10.16 oz);Dual SIM (Mini-SIM);TFT;5.0 inches, 71.2 cm(~62.4% screen-to-body ratio);480 x 800 pixels, 5:3 ratio (~187 ppi density);;Android 2.3.5 (Gingerbread);Mediatek MT6573 (65 nm);800 MHz Cortex-A9;PowerVR SGX531;microSDHC (dedicated slot);160MB 512MB RAM;5 MP;LED flash;Yes;VGA;;;Wi-Fi 802.11 b/g/n, hotspot;2.1, A2DP;GPS, A-GPS;;Stereo FM radio;microUSB 2.0;Accelerometer, proximity, compass;Removable Li-Po 2300 mAh battery;;;Black;;;;;;;MP4/H.263 playerMP3/WAV/eAAC+ playerOrganizerDocument viewerVoice memo/dialPredictive text input;;;;
https://www.gsmarena.com/verykool_i675-4818.php;https://fdn2.gsmarena.com/vv/bigpic/verykool-i674.jpg;verykool i675;Released 2012, June;100g, 11mm thickness;Feature phone;40MB storage, microSDHC slot;7;N/A;74,602 hits;"2.8""";240x320 pixels; ;;1000 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;;;2012, June;Discontinued;122 x 60 x 11 mm (4.80 x 2.36 x 0.43 in);100 g (3.53 oz);Mini-SIM;TFT;2.8 inches, 24.3 cm(~33.2% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~143 ppi density);;;;;;microSDHC (dedicated slot);40MB;2 MP;;Yes;No;;;Wi-Fi 802.11 b/g/n;2.0;No;;FM radio;microUSB;;Removable Li-Ion 1000 mAh battery;;;Green, Blue, Red;;;;;;;SNS applicationsMP3/WAV/AAC+/MP4/3GP playerOrganizerVoice memoPredictive text input;Yes;No;;
https://www.gsmarena.com/verykool_i674-4817.php;https://fdn2.gsmarena.com/vv/bigpic/verykool-i674.jpg;verykool i674;Released 2012, June;100g, 11mm thickness;Feature phone;40MB storage, microSDHC slot;6;N/A;64,488 hits;"2.8""";240x320 pixels; ;;1000 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;;;2012, June;Discontinued;122 x 60 x 11 mm (4.80 x 2.36 x 0.43 in);100 g (3.53 oz);Dual SIM (Mini-SIM);TFT;2.8 inches, 24.3 cm(~33.2% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~143 ppi density);;;;;;microSDHC (dedicated slot);40MB;2 MP;;Yes;No;;;Wi-Fi 802.11 b/g/n;2.0;No;;FM radio;microUSB;;Removable Li-Ion 1000 mAh battery;;;Green, Blue, Red;;;;;;;SNS applicationsMP3/WAV/AAC+/MP4/3GP playerOrganizerVoice memoPredictive text input;Yes;No;;
https://www.gsmarena.com/verykool_i672-4763.php;https://fdn2.gsmarena.com/vv/bigpic/verykool-i672.jpg;verykool i672;Released 2012, May;90g, 13mm thickness;Feature phone;microSDHC slot;4;N/A;63,271 hits;"2.4""";240x320 pixels; ;;950 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;;;2012, May;Discontinued;119 x 57.2 x 13 mm (4.69 x 2.25 x 0.51 in);90 g (3.17 oz);Mini-SIM;TFT;2.4 inches, 17.8 cm(~26.2% screen-to-body ratio);240 x 320 pixels, 4:3 ratio;;;;;;microSDHC (dedicated slot);;1.3 MP;;QCIF;No;;;No;Yes;No;;FM radio;Proprietary;;Removable Li-Ion 950 mAh battery;;;Black, White;;;;;;;Analog TVSNS applicationsMP3/MP4/3GP playerOrganizerVoice memoPredictive text input;Class 12;No;;
https://www.gsmarena.com/verykool_r16-4699.php;https://fdn2.gsmarena.com/vv/bigpic/verykool-r16.jpg;verykool R16;Released 2012;73.7g, 14.6mm thickness;Feature phone;microSDHC slot;5;N/A;69,040 hits;"1.8""";128x160 pixels; ;;800 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;;;2012. Released 2012;Discontinued;109.9 x 47.3 x 14.6 mm (4.33 x 1.86 x 0.57 in);73.7 g (2.57 oz);Mini-SIM;TFT, 65K colors;1.8 inches, 10.2 cm(~19.6% screen-to-body ratio);128 x 160 pixels (~114 ppi density);;;;;;microSDHC (dedicated slot);;1.3 MP;;;No;;;No;2.0, A2DP;No;;FM radio;Proprietary;;Removable Li-Ion 800 mAh battery;;;Black/Orange, Black/Blue;;;;;;IPX5 splash resistant;MP3/MP4 player;Class 12;No;;
https://www.gsmarena.com/verykool_s700-4634.php;https://fdn2.gsmarena.com/vv/bigpic/verykool-s700.jpg;verykool s700;Released 2012;110g, 12.7mm thickness;Android 2.2;200MB storage, microSDHC slot;5;N/A;92,385 hits;"3.5""";240x400 pixels; ;;1400 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;HSDPA 850 / 2100;HSPA 7.2/5.76 Mbps;2012;Discontinued;117 x 65 x 12.7 mm (4.61 x 2.56 x 0.5 in);110 g (3.88 oz);Dual SIM (Mini-SIM);TFT;3.5 inches, 34.9 cm(~45.8% screen-to-body ratio);240 x 400 pixels, 5:3 ratio (~133 ppi density);;Android 2.2 (Froyo);;;;microSDHC (dedicated slot);200MB;2 MP;;Yes;VGA;;;Wi-Fi 802.11 b/g;2.1, A2DP;GPS, A-GPS;;Stereo FM radio;microUSB 2.0;Accelerometer, proximity, compass;Removable Li-Ion 1400 mAh battery;Up to 240 h;Up to 3 h;Black;;;;;;;MP4/H.263 playerMP3/WAV/eAAC+ playerOrganizerDocument viewerPredictive text input;;;;
https://www.gsmarena.com/verykool_i605-4630.php;https://fdn2.gsmarena.com/vv/bigpic/verykool-i605.jpg;verykool i605;Released 2012, Q1;79g, 13.5mm thickness;Feature phone;microSD slot;4;N/A;71,716 hits;"2.0""";240x320 pixels; ;;;GSM 850 / 900 / 1800 / 1900;;;2012, Q1;Discontinued;118 x 49.8 x 13.5 mm (4.65 x 1.96 x 0.53 in);79 g (2.79 oz);Mini-SIM;TFT;2.0 inches, 12.4 cm(~21.1% screen-to-body ratio);240 x 320 pixels, 4:3 ratio;;;;;;microSD (dedicated slot);;1.3 MP;;Yes;No;;;No;Yes;No;;FM radio;Proprietary;;Removable Li-Ion battery;Up to 240 h;Up to 3 h;Black, White;;;;;;Flashlight;SNS applicationsMP3/MP4/3GP playerOrganizerVoice memoPredictive text input;Class 12;No;;
https://www.gsmarena.com/verykool_i604-4631.php;https://fdn2.gsmarena.com/vv/bigpic/verykool-i604.jpg;verykool i604;Released 2012, Q1;79g, 13.5mm thickness;Feature phone;microSD slot;6;N/A;66,268 hits;"2.0""";176x220 pixels; ;;;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;;;2012, Q1;Discontinued;118 x 49.8 x 13.5 mm (4.65 x 1.96 x 0.53 in);79 g (2.79 oz);Dual SIM (Mini-SIM);TFT;2.0 inches, 12.4 cm(~21.1% screen-to-body ratio);176 x 220 pixels, 4:3 ratio;;;;;;microSD (dedicated slot);;1.3 MP;;Yes;No;;;No;2.0;No;;FM radio;microUSB;;Removable Li-Ion battery;Up to 240 h;Up to 3 h;Black, White;;;;;;Flashlight;SNS applicationsMP3/MP4/3GP playerOrganizerVoice memoPredictive text input;Class 12;No;;
https://www.gsmarena.com/verykool_i125-4438.php;https://fdn2.gsmarena.com/vv/bigpic/verykool-i125.jpg;verykool i125;Released 2012, January;63g, 12mm thickness;Feature phone;microSD slot;7;N/A;77,296 hits;"1.8""";160x240 pixels; ;;;GSM 850 / 900 / 1800 / 1900 - SIM 1;;;2012, January. Released 2012, January;Discontinued;107 x 45 x 12 mm (4.21 x 1.77 x 0.47 in);63 g (2.22 oz);Dual SIM (Mini-SIM);TFT;1.8 inches, 9.6 cm(~20.0% screen-to-body ratio);160 x 240 pixels, 3:2 ratio;;;;;;microSD (dedicated slot);;VGA;;;No;;;No;Yes;No;;FM radio;No;;Removable Li-Ion battery;Up to 192 h;Up to 4 h;Black/Red, Black/Blue, Black/Green;;;;;;Flashlight;MP3/3GP playerOrganizerUnit & currency converterPredictive text inputVoice memo;Yes;No;;
https://www.gsmarena.com/verykool_s815-4393.php;https://fdn2.gsmarena.com/vv/bigpic/verykool-s815.jpg;verykool S815;Released 2011, December;90g, 11.7mm thickness;Feature phone;microSDHC slot;5;N/A;70,264 hits;"2.4""";320x240 pixels; ;;;GSM 850 / 900 / 1800 / 1900;HSDPA 850 / 1900;HSPA 3.6/0.384 Mbps;2011, Q4. Released 2011, December;Discontinued;105.5 x 58 x 11.7 mm (4.15 x 2.28 x 0.46 in);90 g (3.17 oz);Mini-SIM;TFT;2.4 inches, 17.8 cm(~29.2% screen-to-body ratio);320 x 240 pixels, 4:3 ratio (~167 ppi density);;;;;;microSDHC (dedicated slot);;2 MP;;Yes;No;;;No;Yes;No;;FM radio;Proprietary;;Removable Li-Ion battery;Up to 192 h;Up to 3 h;Black;;;;;;;SNS applicationsMP3/MP4/3GP playerOrganizerVoice memoPredictive text input;;;;
https://www.gsmarena.com/verykool_r23-4368.php;https://fdn2.gsmarena.com/vv/bigpic/verykool-r23.jpg;verykool R23;Released 2011;110g, 15mm thickness;Feature phone;microSDHC slot;7;N/A;75,834 hits;"2.2""";176x220 pixels; ;;;GSM 850 / 900 / 1800 / 1900;;;2011. Released 2011;Discontinued;111 x 51.5 x 15 mm (4.37 x 2.03 x 0.59 in);110 g (3.88 oz);Mini-SIM;TFT;2.2 inches, 15.2 cm(~26.6% screen-to-body ratio);176 x 220 pixels;;;;;;microSDHC (dedicated slot);;1.3 MP;;;No;;;No;2.0, A2DP;No;;FM radio;Proprietary;;Removable Li-Ion battery;;;Black;;;;;;IPX5 splash resistant;MP3/MP4 player;Class 12;No;;
https://www.gsmarena.com/verykool_r620-4338.php;https://fdn2.gsmarena.com/vv/bigpic/verykool-r620.jpg;verykool R620;Released 2011, Q3;110g, 13.2mm thickness;Feature phone;26MB storage, microSDHC slot;9;N/A;88,721 hits;"2.3""";320x240 pixels; ;;;GSM 850 / 900 / 1800 / 1900;;;2011, Q3;Discontinued;115.8 x 62 x 13.2 mm (4.56 x 2.44 x 0.52 in);110 g (3.88 oz);Mini-SIM;TFT;2.3 inches, 16.4 cm(~22.8% screen-to-body ratio);320 x 240 pixels, 4:3 ratio (~174 ppi density);;;;;;microSDHC (dedicated slot);26MB;2 MP;;Yes;No;;;Wi-Fi 802.11 b/g;2.0;No;;FM radio;Proprietary;;Removable Li-Ion battery;Up to 240 h;Up to 4 h;Black;;;;;;IPX5 splash resistant;MP3/MP4/3GP playerOrganizerUnit & currency converterSNS applicationsPredictive text input;Yes;Yes;;
https://www.gsmarena.com/verykool_i285-4225.php;https://fdn2.gsmarena.com/vv/bigpic/verykool-i285.jpg;verykool i285;Released 2011, Q2;106g, 12.1mm thickness;Feature phone;80MB storage, microSDHC slot;5;N/A;75,076 hits;"3.2""";240x400 pixels; ;;1100 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;;;2011, Q2;Discontinued;117 x 57 x 12.1 mm (4.61 x 2.24 x 0.48 in);106 g (3.74 oz);Mini-SIM;TFT;3.2 inches, 29.1 cm(~43.7% screen-to-body ratio);240 x 400 pixels, 5:3 ratio (~146 ppi density);;;;;;microSDHC (dedicated slot);80MB;2 MP;;Yes;VGA;;;Wi-Fi 802.11 b/g/n;2.0, A2DP;No;;FM radio;1.2;Accelerometer;Removable Li-Ion 1100 mAh battery;;;Gray;;;;;;;MP3/AAC+ playerMP4/3GP playerOrganizerPredictive text input;Class 12;Yes;;
https://www.gsmarena.com/verykool_i725-4214.php;https://fdn2.gsmarena.com/vv/bigpic/verykool-i725.jpg;verykool i725;Released 2011, Q2;106g, 11.8mm thickness;Feature phone;80MB storage, microSDHC slot;7;N/A;86,628 hits;"3.0""";240x320 pixels; ;;700 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;;;2011, Q2;Discontinued;107 x 57 x 11.8 mm (4.21 x 2.24 x 0.46 in);106 g (3.74 oz);Mini-SIM;TFT;3.0 inches, 27.9 cm(~45.7% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~133 ppi density);;;;;;microSDHC (dedicated slot);80MB;2 MP;;Yes;No;;;Wi-Fi 802.11 b/g/n;2.0, A2DP;No;;FM radio;1.2;;Removable Li-Ion 700 mAh battery;;;Black;;;;;;;MP3/MP4/3GP playerOrganizerPredictive text input;Yes;Yes;;
https://www.gsmarena.com/verykool_cd611-4049.php;https://fdn2.gsmarena.com/vv/bigpic/verykool-cd611.jpg;verykool CD611;Released 2011;13.5mm thickness;Feature phone;microSDHC slot;4;N/A;74,025 hits;"2.0""";240x320 pixels; ;;;CDMA 800 / 1900;CDMA2000 1x;Yes, 384 kbps;2011. Released 2011;Discontinued;103 x 56 x 13.5 mm (4.06 x 2.20 x 0.53 in);-;Mini-SIM;TFT;2.0 inches, 12.4 cm(~21.5% screen-to-body ratio);240 x 320 pixels, 4:3 ratio;;;;;;microSDHC (dedicated slot);;VGA;;;No;;;No;No;No;;FM radio;Proprietary;;Removable Li-Ion battery;;;Black;;;;;;;MP3/MP4/3GP playerOrganizerPredictive text input;;;;
https://www.gsmarena.com/verykool_i800-4008.php;https://fdn2.gsmarena.com/vv/bigpic/verykool-i800.jpg;verykool i800;Released 2011;107g, 13.2mm thickness;Feature phone;40MB storage, microSDHC slot;5;N/A;71,766 hits;"2.8""";240x320 pixels; ;;;GSM 850 / 900 / 1800 / 1900;Tri-Band HSDPA;HSPA;2011. Released 2011;Discontinued;111 x 58.5 x 13.2 mm (4.37 x 2.30 x 0.52 in);107 g (3.77 oz);Mini-SIM;TFT, 256K colors;2.8 inches, 24.3 cm(~37.4% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~143 ppi density);;;;;;microSDHC (dedicated slot);40MB;3.15 MP, AF;;Yes;Yes;;;No;1.2;A-GPS only;;No;1.2;Accelerometer;Removable Li-Ion battery;Up to 200 h;Up to 2 h 30 min;Black;;;;;;;TV OutMP3/MP4/3GP playerOrganizerUnit & currency converterSNS applicationsPredictive text input;Class 12;Yes;;
https://www.gsmarena.com/verykool_i720-4009.php;https://fdn2.gsmarena.com/vv/bigpic/verykool-i720.jpg;verykool i720;Released 2011;145g, 16.3mm thickness;Feature phone;microSD slot;6;N/A;69,110 hits;"2.8""";240x320 pixels; ;;;GSM 850 / 900 / 1800 / 1900;;;2011. Released 2011;Discontinued;102 x 62 x 16.3 mm (4.02 x 2.44 x 0.64 in);145 g (5.11 oz);Mini-SIM;TFT;2.8 inches, 24.3 cm(~38.4% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~143 ppi density);;;;;;microSD (dedicated slot);;2 MP;;Yes;No;;;Wi-Fi 802.11;2.0, A2DP;No;;FM radio;1.2;;Removable Li-Ion battery;Up to 350 h;Up to 5 h;Black;;;;;;;WebcamMP3/MP4/3GP playerOrganizerUnit & currency converterSNS applicationsVoice memoPredictive text input;Class 12;Class 12 (4+1/3+2 slots), 180 - 230 kbps;;
https://www.gsmarena.com/verykool_i705-4010.php;https://fdn2.gsmarena.com/vv/bigpic/verykool-i705.jpg;verykool i705;Released 2011;90g, 18.6mm thickness;Feature phone;microSD slot;6;N/A;64,754 hits;"2.0""";240x320 pixels; ;;;GSM 850 / 1900;;;2011. Released 2011;Discontinued;94 x 45 x 18.6 mm (3.70 x 1.77 x 0.73 in);90 g (3.17 oz);Mini-SIM;TFT;2.0 inches, 12.4 cm(~29.3% screen-to-body ratio);240 x 320 pixels, 4:3 ratio;;;;;;microSD (dedicated slot);;VGA;;No;No;;;No;Yes;No;;FM radio;1.2;;Removable Li-Ion battery;Up to 250 h;Up to 6 h;Black, White;;;;;;;MP3 playerOrganizerUnit & currency converterVoice memoPredictive text input;Class 12;No;;
https://www.gsmarena.com/verykool_r80-4000.php;https://fdn2.gsmarena.com/vv/bigpic/verykool-r80.jpg;verykool R80;Released 2011;114g, 15.8mm thickness;Feature phone;30MB storage, microSDHC slot;9;N/A;84,292 hits;"2.4""";240x320 pixels; ;;;GSM 850 / 900 / 1800 / 1900 - SIM 1;;;2011. Released 2011;Discontinued;118 x 53 x 15.8 mm (4.65 x 2.09 x 0.62 in);114 g (4.02 oz);Dual SIM (Mini-SIM);TFT;2.4 inches, 17.8 cm(~28.5% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~167 ppi density);;;;;;microSDHC (dedicated slot);30MB;2 MP;;;No;;;No;2.0;GPS;;FM radio;Proprietary;Compass, barometer, thermometer, altimeter, UV detector;Removable Li-Ion battery;Up to 240 h;Up to 4 h;Black;;;;;;FlashlightIPX5 splash resistant;PedometerMP3/MP4/3GP playerOrganizerWebcamSNS applicationsVoice memoPredictive text input;Class 12;No;1” Sub-OLED display;newvers, newvers2, newvers3
https://www.gsmarena.com/verykool_r13-4001.php;https://fdn2.gsmarena.com/vv/bigpic/verykool-r13.jpg;verykool R13;Released 2011;73.7g, 14.6mm thickness;Feature phone;microSDHC slot;7;N/A;68,703 hits;"1.8""";128x160 pixels; ;;800 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1;;;2011. Released 2011;Discontinued;109.9 x 47.4 x 14.6 mm (4.33 x 1.87 x 0.57 in);73.7 g (2.57 oz);Mini-SIM;TFT, 65K colors;1.8 inches, 10.2 cm(~19.6% screen-to-body ratio);128 x 160 pixels (~114 ppi density);;;;;;microSDHC (dedicated slot);;VGA;;;No;;;No;2.0;No;;FM radio;;;Removable Li-Ion 800 mAh battery;;;Blue, Violet, Green, Orange;;;;;;IPX5 splash resistant;MP3 playerOrganizer;Class 12;No;;
https://www.gsmarena.com/verykool_s810-4002.php;https://fdn2.gsmarena.com/vv/bigpic/verykool-s810.jpg;verykool s810;Released 2011;101.6g, 13.5mm thickness;Feature phone;23MB storage, microSDHC slot;5;N/A;69,379 hits;"2.4""";240x320 pixels; ;;1000 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;UMTS 850 / 1900 / 2100;HSPA 3.6/0.384 Mbps;2011. Released 2011;Discontinued;115 x 54 x 13.5 mm (4.53 x 2.13 x 0.53 in);101.6 g (3.56 oz);Mini-SIM;TFT;2.4 inches, 17.8 cm(~28.7% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~167 ppi density);;;;;;microSDHC (dedicated slot);23MB;2 MP;;Yes;No;;;No;2.0;No;;FM radio;Proprietary;;Removable Li-Ion 1000 mAh battery;Up to 240 h;Up to 3 h 30 min;Black;;;;;;;MP3 playerOrganizerSNS applicationsDocument viewer/editorVoice memo;;;;
