Link;Image;Name;Release date;Weight;OS;Storage;Fans;Popularity;Hits;Screen_size;Screen_resolution;RAM;SOC;Battery;net2g;net3g;speed;year;status;dimensions;weight;sim;displaytype;displaysize;displayresolution;displayprotection;os;chipset;cpu;gpu;memoryslot;internalmemory;cam1modules;cam1features;cam1video;cam2modules;wlan;bluetooth;gps;radio;usb;sensors;featuresother;batdescription1;batstandby1;battalktime1;batmusicplayback1;colors;sar-eu;price;cam2video;batlife;displayother;bodyother;sar-us;gprstext;edge;models;optionalother;memoryother
https://www.gsmarena.com/sony_ericsson_k220-1841.php;https://fdn2.gsmarena.com/vv/bigpic/sonyericsson-k220.gif;Sony Ericsson K220;Released 2007, February;82g, 16.7mm thickness;Feature phone;2MB storage, no card slot;17;N/A;494,762 hits;"1.6""";128x128 pixels; ;;900 mAh Li-Po;GSM 900 / 1800;;;2007, February;Discontinued;103 x 46 x 16.7 mm (4.06 x 1.81 x 0.66 in);82 g (2.89 oz);Mini-SIM;CSTN, 65K colors;1.6 inches, 8.3 cm(~17.4% screen-to-body ratio);128 x 128 pixels, 1:1 ratio (~113 ppi density);;;;;;No;2MB;VGA;;No;No;No;No;No;Stereo FM radio, RDS;No;;Slide showFull screen viewerPredictive text inputStopwatchTimer;Removable Li-Po 900 mAh battery (BST-37);Up to 300 h;Up to 8 h;;Frost White, Ocean Blue;0.90 W/kg (head);About 50 EUR;;;Wallpapers;;;Class 8;No;;;
https://www.gsmarena.com/sony_ericsson_k205-2321.php;https://fdn2.gsmarena.com/vv/bigpic/se-k205.jpg;Sony Ericsson K205;Released 2007, December;82g, 17mm thickness;Feature phone;No card slot;15;N/A;143,587 hits;"1.6""";128x128 pixels; ;;;GSM 850 / 1900;;;2007, December;Discontinued;103 x 46 x 17 mm (4.06 x 1.81 x 0.67 in);82 g (2.89 oz);Mini-SIM;CSTN, 65K colors;1.6 inches, 8.3 cm(~17.4% screen-to-body ratio);128 x 128 pixels, 1:1 ratio (~113 ppi density);;;;;;No;;VGA;;No;No;No;No;No;No;Proprietary;;OrganizerStopwatchTimerPredictive text input;Removable Li-Ion battery;Up to 300 h;Up to 7 h;;White, Black;;;;;Wallpapers;;1.08 W/kg (head)     0.44 W/kg (body);Yes;No;;;
https://www.gsmarena.com/sony_ericsson_k200-1842.php;https://fdn2.gsmarena.com/vv/bigpic/sonyericsson-k200.gif;Sony Ericsson K200;Released 2007, February;82g, 16.7mm thickness;Feature phone;2MB storage, no card slot;16;N/A;514,681 hits;"1.6""";128x128 pixels; ;;900 mAh Li-Po;GSM 900 / 1800 - K200i;;;2007, February;Discontinued;103 x 46 x 16.7 mm (4.06 x 1.81 x 0.66 in);82 g (2.89 oz);Mini-SIM;STN, 65K colors;1.6 inches, 8.3 cm(~17.4% screen-to-body ratio);128 x 128 pixels, 1:1 ratio (~113 ppi density);;;;;;No;2MB;VGA;;No;No;No;No;No;No;No;;Predictive text inputSlide showFull screen viewerStopwatchTimer;Removable Li-Po 900 mAh battery (BST-37);Up to 300 h;Up to 8 h;;Metallic Black, Light Champagne;;About 40 EUR;;;Wallpapers;;1.05 W/kg (head)     0.50 W/kg (body);Class 8;No;;;
https://www.gsmarena.com/sony_ericsson_j120-1843.php;https://fdn2.gsmarena.com/vv/bigpic/sonyericsson-j120.gif;Sony Ericsson J120;Released 2007, February;75g, 17mm thickness;Feature phone;No card slot;19;N/A;402,469 hits;"1.36""";96x64 pixels; ;;;GSM 900 / 1800;;;2007, February;Discontinued;99 x 44 x 17 mm (3.90 x 1.73 x 0.67 in);75 g (2.65 oz);Mini-SIM;STN, 65K colors;1.36 inches, 5.5 cm(~12.6% screen-to-body ratio);96 x 64 pixels, 3:2 ratio (~85 ppi density);;;;;;No;;No;;;;No;No;No;Stereo FM radio, RDS;No;;Predictive text inputCalculatorReminder;Removable Li-Ion battery;Up to 400 h;Up to 9 h;;Night Black;0.99 W/kg (head);About 40 EUR;;;Wallpapers, themes;;;No;No;;;
https://www.gsmarena.com/sony_ericsson_j110-1844.php;https://fdn2.gsmarena.com/vv/bigpic/sonyericsson-j110.gif;Sony Ericsson J110;Released 2007, February;79g, 17mm thickness;Feature phone;No card slot;19;N/A;310,938 hits;"1.36""";96x64 pixels; ;;;GSM 900 / 1800 - J110i;;;2007, February;Discontinued;99 x 44 x 17 mm (3.90 x 1.73 x 0.67 in);79 g (2.79 oz);Mini-SIM;STN, 65K colors;1.36 inches, 5.5 cm(~12.6% screen-to-body ratio);96 x 64 pixels, 3:2 ratio (~85 ppi density);;;;;;No;;No;;;;No;No;No;No;;;Predictive text inputCalculatorReminder;Removable Li-Ion battery;Up to 400 h;Up to 9 h;;Smooth Grey, Soft Cream, Precious Purple;1.24 W/kg (head);About 50 EUR;;;Wallpapers, themes;;;No;No;;;
https://www.gsmarena.com/sony_ericsson_k550im-1846.php;https://fdn2.gsmarena.com/vv/bigpic/sonyericsson-k550im.gif;Sony Ericsson K550im;Released 2007, February;85g, 14mm thickness;Feature phone;77MB storage, Memory Stick Micro slot;19;N/A;709,041 hits;"1.9""";176x220 pixels; ;;950 mAh Li-Po;GSM 850 / 900 / 1800 / 1900;;;2007, February;Discontinued;102 x 46 x 14 mm (4.02 x 1.81 x 0.55 in);85 g (3.00 oz);Mini-SIM;TFD, 256K colors;1.9 inches, 11.4 cm(~24.2% screen-to-body ratio);176 x 220 pixels (~148 ppi density);;;;;;Memory Stick Micro (M2), up to 2 GB;77MB;2 MP, AF;LED flash;QCIF;No;No;2.0, A2DP;No;Stereo FM radio, RDS;2.0;;MP3/AAC/MP4 playerPredictive text inputAdobe Photoshop AlbumOrganizerVoice memo/dial;Removable Li-Po 950 mAh battery (BST-33);Up to 350 h;Up to 7 h;;Jet Black;;About 110 EUR;;;Wallpapers, screensavers;;1.17 W/kg (head)     0.74 W/kg (body);Class 10;Yes;;;
https://www.gsmarena.com/sony_ericsson_w888-1847.php;https://fdn2.gsmarena.com/vv/bigpic/sonyericsson-w888.gif;Sony Ericsson W888;Released 2007, February;72g, 9.5mm thickness;Feature phone;10MB storage, Memory Stick Micro slot;23;N/A;1,012,993 hits;"1.8""";240x320 pixels; ;;;GSM 900 / 1800 / 1900;;;2007, February;Discontinued;103 x 46.5 x 9.5 mm (4.06 x 1.83 x 0.37 in);72 g (2.54 oz);Mini-SIM;TFT, 256K colors;1.8 inches, 10.0 cm(~20.9% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~222 ppi density);;;;;;Memory Stick Micro (M2), up to 4 GB, 1 GB included;10MB;2 MP;;QCIF;No;No;2.0, A2DP;No;No;2.0;;Walkman player 2.0Chinese input methodTrackID music recognitionPredictive text inputPhoto editorOrganizerVoice memo/dial;Removable Li-Ion battery;Up to 425 h;Up to 6 h 30 min;;Flame Black, Steel Silver;;About 130 EUR;;;Wallpapers, screensavers;;1.47 W/kg (head)     0.90 W/kg (body);Class 10;No;;;
https://www.gsmarena.com/sony_ericsson_w200-1824.php;https://fdn2.gsmarena.com/vv/bigpic/sonyericsson-w200.gif;Sony Ericsson W200;Released 2007, January;85g, 18mm thickness;Feature phone;27MB storage, Memory Stick Micro slot;90;0.2%;3,119,770 hits;"1.8""";128x160 pixels; ;;;GSM 900 / 1800 / 1900 - W200i;;;2007, January;Discontinued;101 x 44 x 18 mm (3.98 x 1.73 x 0.71 in);85 g (3.00 oz);Mini-SIM;UBC, 65K colors;1.8 inches, 10.2 cm(~22.9% screen-to-body ratio);128 x 160 pixels (~114 ppi density);;;;;;Memory Stick Micro (M2), up to 2 GB;27MB;VGA;;Yes;No;No;No;No;Stereo FM radio, RDS;Proprietary;;Walkman Media Player 1.0Predictive text inputPhoto editorOrganizerVoice memo;Removable Li-Ion battery;Up to 300 h;Up to 7 h;;Rythm Black, Pulse White, Grey, Sweet Pink, Aquatic White, Mono Blue;0.81 W/kg (head);About 50 EUR;;;Wallpapers, screensavers;;0.87 W/kg (head)     0.61 W/kg (body);Class 10;No;;;
https://www.gsmarena.com/sony_ericsson_z310-1811.php;https://fdn2.gsmarena.com/vv/bigpic/sonyericsson-z310.gif;Sony Ericsson Z310;Released 2006, December;90g, 24.5mm thickness;Feature phone;14MB storage, no card slot;21;N/A;975,225 hits;;128x160 pixels; ;;780 mAh Li-Ion;GSM 900 / 1800 / 1900 - Z310i;;;2006, December;Discontinued;87 x 46 x 24.5 mm (3.43 x 1.81 x 0.96 in);90 g (3.17 oz);Mini-SIM;STN, 65K colors;;128 x 160 pixels;;;;;;No;14MB;VGA;;No;No;No;Yes;No;No;Proprietary;;Predictive text inputPhoto editorOrganizerVoice memo;Removable Li-Ion 780 mAh battery (BST-36);Up to 300 h;Up to 7 h;;Jetset Black, Lush Pink, Brush Bronze;;About 80 EUR;;;Second external mono display (96 x 64 pixels)Reflective exterior surfaceWallpapers, screensavers;;;Class 10;Yes;;;
https://www.gsmarena.com/sony_ericsson_w830-1721.php;https://fdn2.gsmarena.com/vv/bigpic/sonyericsson-w830.gif;Sony Ericsson W830;Released 2006, September;116g, 21mm thickness;Feature phone;16MB storage, Memory Stick Duo Pro slot;26;N/A;1,535,800 hits;"2.0""";240x320 pixels; ;;900 mAh Li-Po;GSM 900 / 1800 / 1900;;;2006, September;Discontinued;98 x 47 x 21 mm (3.86 x 1.85 x 0.83 in);116 g (4.09 oz);Mini-SIM;TFT, 256K colors;2.0 inches, 30 x 40 mm, 12.4 cm(~26.9% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~200 ppi density);;;;;;Memory Stick Duo Pro, 1 GB included;16MB;2 MP;LED flash;Yes;No;No;2.0, A2DP;No;Stereo FM radio, RDS;Proprietary;;TrackID music recognitionWalkman 2.0 playerPredictive text inputOrganizerVoice memoExchangeable covers;Removable Li-Po 900 mAh battery;Up to 350 h;Up to 7 h;;Precious Black, Golden White;;About 160 EUR;;;Wallpapers, screensavers;;;Class 10;Class 10;;;
https://www.gsmarena.com/sony_ericsson_k320-1722.php;https://fdn2.gsmarena.com/vv/bigpic/sonyericsson-k320.gif;Sony Ericsson K320;Released 2006, September;82g, 18mm thickness;Feature phone;15MB storage, no card slot;23;N/A;867,314 hits;"1.7""";128x160 pixels; ;;750 mAh Li-Ion;GSM 900 / 1800 / 1900;;;2006, September;Discontinued;101 x 44 x 18 mm (3.98 x 1.73 x 0.71 in);82 g (2.89 oz);Mini-SIM;UBC, 65K colors;1.7 inches, 28 x 34 mm, 9.1 cm(~20.5% screen-to-body ratio);128 x 160 pixels (~121 ppi density);;;;;;No;15MB;VGA;;QCIF;No;No;2.0;No;No;Proprietary;;MP3/AAC/MP4 playerPredictive text inputPhoto editorOrganizerVoice memoExchangeable Style-Up covers;Removable Li-Ion 750 mAh battery (BST-36);Up to 360 h;Up to 7 h;;Light Brown, Graphite Grey, Misty Silver;;About 50 EUR;;;Wallpapers, screensavers;;;Class 10;No;;;
https://www.gsmarena.com/sony_ericsson_z558-1723.php;https://fdn2.gsmarena.com/vv/bigpic/sonyericsson-z558.gif;Sony Ericsson Z558;Released 2006, September;93g, 20.5mm thickness;Feature phone;18MB storage, Memory Stick Micro slot;17;N/A;615,360 hits;"1.9""";176x220 pixels; ;;;GSM 900 / 1800 / 1900;;;2006, September;Discontinued;87.5 x 45.5 x 20.5 mm (3.44 x 1.79 x 0.81 in);93 g (3.28 oz);Mini-SIM;TFT resistive touchscreen, 256K colors;1.9 inches, 11.4 cm(~28.5% screen-to-body ratio);176 x 220 pixels (~148 ppi density);;;;;;Memory Stick Micro (M2), up to 2 GB;18MB;1.3 MP;;QCIF;No;No;Yes;No;Stereo FM radio, RDS;2.0;;Push to talkMedia player (MP3, 3GP, MP4)Predictive text inputPhoto editorOrganizerVoice memo;Removable Li-Ion battery;Up to 320 h;Up to 5 h 15 min;;Sterling Black, Pearl Copper;;About 120 EUR;;;Handwriting recognitionSecond external STN, mono display (128 x 36 pixels)Wallpapers, screensavers;;;Class 10;No;;;
https://www.gsmarena.com/sony_ericsson_z610-1665.php;https://fdn2.gsmarena.com/vv/bigpic/sonyericsson-z610.gif;Sony Ericsson Z610;Released 2006, August;110g, 20mm thickness;Feature phone;16MB storage, Memory Stick Micro slot;21;N/A;1,788,000 hits;;176x220 pixels; ;;950 mAh Li-Ion;GSM 900 / 1800 / 1900;UMTS 2100;Yes, 384 kbps;2006, August;Discontinued;94.5 x 49 x 20 mm (3.72 x 1.93 x 0.79 in);110 g (3.88 oz);Mini-SIM;TFD, 256K colors;;176 x 220 pixels;;;;;;Memory Stick Micro (M2), up to 2 GB;16MB;2 MP;;Yes;Videocall camera;No;2.0, A2DP;No;No;2.0;;MP3/AAC/AAC+/eAAC+ playerPredictive text inputPhoto editorOrganizerVoice memo;Removable Li-Ion 950 mAh battery (BST-33);Up to 400 h (2G) / Up to 400 h (3G);Up to 7 h (2G) / Up to 2 h 30 min (3G);;Luster Black, Airy Blue, Rose Pink;;About 110 EUR;;;Second external OLED display (128 x 36 pixels)Reflective exterior surfaceWallpapers, screensavers;;;;;;;
https://www.gsmarena.com/sony_ericsson_k618-1660.php;https://fdn2.gsmarena.com/vv/bigpic/sonyericsson-k618.gif;Sony Ericsson K618;Released 2006, August;89g, 16.9mm thickness;Feature phone;16MB storage, Memory Stick Micro slot;22;N/A;1,558,765 hits;"1.9""";176x220 pixels; ;;;GSM 900 / 1800 / 1900;UMTS 2100;Yes, 384 kbps;2006, August;Discontinued;102 x 45.2 x 16.9 mm (4.02 x 1.78 x 0.67 in);89 g (3.14 oz);Mini-SIM;TFT, 256K colors;1.9 inches, 30 x 37 mm, 11.4 cm(~24.6% screen-to-body ratio);176 x 220 pixels (~148 ppi density);;;;;;Memory Stick Micro (M2), up to 2 GB;16MB;2 MP;;QCIF;VGA videocall camera;No;2.0, A2DP;No;No;2.0;;MP3/AAC/AAC+/eAAC+ playerVideo telephonyPredictive text inputPhoto editorOrganizerVoice memo;Removable Li-Ion battery;Up to 350 h (2G) / Up to 350 h (3G);Up to 7 h (2G) / Up to 2 h 30 min (3G);;Vibrant Black, Bright White;;About 110 EUR;;;Wallpapers, screensavers;;;;;;;
https://www.gsmarena.com/sony_ericsson_w850-1563.php;https://fdn2.gsmarena.com/vv/bigpic/sonyericsson-w850.gif;Sony Ericsson W850;Released 2006, September;116g, 21mm thickness;Feature phone;16MB storage, Memory Stick Duo Pro slot;47;0.1%;4,596,169 hits;"2.0""";240x320 pixels; ;;950 mAh Li-Po;GSM 900 / 1800 / 1900;UMTS 2100;Yes, 384 kbps;2006, May. Released 2006, September;Discontinued;98 x 47 x 21 mm (3.86 x 1.85 x 0.83 in);116 g (4.09 oz);Mini-SIM;TFT, 256K colors;2.0 inches, 30 x 40 mm, 12.4 cm(~26.9% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~200 ppi density);;;;;;Memory Stick Duo Pro, up to 4 GB;16MB;2 MP;LED flash;QCIF;Videocall camera;No;2.0, A2DP;No;Stereo FM radio, RDS;Proprietary;;TrackID music recognitionWalkman 2.0 playerPredictive text inputOrganizerVoice memo;Removable Li-Po 950 mAh battery (BST-33);Up to 350 h (2G) / Up to 350 h (3G);Up to 7 h (2G) / Up to 2 h 30 min (3G);;Precious Black, Golden White;;About 200 EUR;;;Wallpapers, screensavers;;;;;;;
https://www.gsmarena.com/sony_ericsson_w710-1562.php;https://fdn2.gsmarena.com/vv/bigpic/sonyericsson-w710.gif;Sony Ericsson W710;Released 2006, May;101g, 24.5mm thickness;Feature phone;10MB storage, Memory Stick Micro slot;28;N/A;1,456,815 hits;"1.9""";176x220 pixels; ;;900 mAh Li-Po;GSM 850 / 900 / 1800 / 1900;;;2006, May;Discontinued;88 x 48 x 24.5 mm (3.46 x 1.89 x 0.96 in);101 g (3.56 oz);Mini-SIM;TFT, 256K colors;1.9 inches, 31 x 38 mm, 11.4 cm(~26.9% screen-to-body ratio);176 x 220 pixels (~148 ppi density);;;;;;Memory Stick Micro (M2), up to 2 GB, 512 MB included;10MB;2 MP;;QCIF;No;No;2.0, A2DP;No;Stereo FM radio, RDS;2.0;;Motion sensorFitness applicationsMP3/AAC playerPush to talkPredictive text inputPhoto editorOrganizerVoice memo;Removable Li-Po 900 mAh battery (BST-37);Up to 350 h;Up to 10 h;;Performance Graphite, Hatha Violet;0.93 W/kg (head);About 130 EUR;;;Second external orange on black monochrome STN display (128 x 128 pixels)Wallpapers, screensavers;;;Class 10;Class 10;;;
https://www.gsmarena.com/sony_ericsson_z710-1561.php;https://fdn2.gsmarena.com/vv/bigpic/sonyericsson-z710.gif;Sony Ericsson Z710;Released 2006, May;101g, 24.5mm thickness;Feature phone;10MB storage, Memory Stick Micro slot;26;N/A;966,586 hits;"1.9""";176x220 pixels; ;;900 mAh Li-Po;GSM 850 / 900 / 1800 / 1900;;;2006, May;Discontinued;88 x 48 x 24.5 mm (3.46 x 1.89 x 0.96 in);101 g (3.56 oz);Mini-SIM;TFT, 256K colors;1.9 inches, 31 x 38 mm, 11.4 cm(~26.9% screen-to-body ratio);176 x 220 pixels (~148 ppi density);;;;;;Memory Stick Micro (M2), up to 2 GB, 64 MB included;10MB;2 MP;;Yes;No;No;2.0, A2DP;No;Stereo FM radio, RDS;2.0;;MP3/AAC playerPush to talkPredictive text inputPhoto editorOrganizerVoice memo;Removable Li-Po 900 mAh battery (BST-37);Up to 350 h;Up to 10 h;;Twilight Black, Metallic Sand;0.87 W/kg (head);About 130 EUR;;;Second external white on blue monochrome 1.5-inch STN display (128 x 128 pixels)Wallpapers, screensavers;;;Class 10;Class 10;;;
https://www.gsmarena.com/sony_ericsson_z550-1564.php;https://fdn2.gsmarena.com/vv/bigpic/sonyericsson-z550.gif;Sony Ericsson Z550;Released 2006, May;93g, 20mm thickness;Feature phone;25MB storage, Memory Stick Micro slot;25;N/A;1,056,057 hits;"1.9""";176x220 pixels; ;;750 mAh Li-Ion;GSM 900 / 1800 / 1900 - Z550i;;;2006, May;Discontinued;87.5 x 45.4 x 20 mm (3.44 x 1.79 x 0.79 in);93 g (3.28 oz);Mini-SIM;TFT, 256K colors;1.9 inches, 30 x 37 mm, 11.4 cm(~28.6% screen-to-body ratio);176 x 220 pixels (~148 ppi density);;;;;;Memory Stick Micro (M2), up to 2 GB;25MB;1.3 MP;;QCIF;No;No;Yes;No;Stereo FM radio, RDS;Proprietary;;Push to talkMedia player (MP3, 3GP, AAC, MP4)Predictive text inputPhoto editorOrganizerVoice memo;Removable Li-Ion 750 mAh battery;Up to 320 h;Up to 5 h;;Sterling Black, Pearl Copper;1.24 W/kg (head);About 110 EUR;;;Second external STN, mono display (128 x 36 pixels)Wallpapers, screensavers;;;Class 10;No;;;
https://www.gsmarena.com/sony_ericsson_w700-1527.php;https://fdn2.gsmarena.com/vv/bigpic/sonyericsson-w700.gif;Sony Ericsson W700;Released 2006, April;99g, 20.5mm thickness;Feature phone;34MB storage, Memory Stick Duo Pro slot;49;0.1%;1,976,073 hits;"1.8""";176x220 pixels; ;;;GSM 900 / 1800 / 1900;;;2006, April;Discontinued;100 x 46 x 20.5 mm (3.94 x 1.81 x 0.81 in);99 g (3.49 oz);Mini-SIM;TFT, 256K colors;1.8 inches, 28 x 35 mm, 10.2 cm(~22.2% screen-to-body ratio);176 x 220 pixels (~157 ppi density);;;;;;Memory Stick Duo Pro, up to 4 GB, 256 MB included;34MB;2 MP;LED flash;Yes;No;No;2.0;No;Stereo FM radio, RDS;2.0;;MP3/AAC playerVideo playerPredictive text inputPhoto editorOrganizerVoice memoSyncML;Removable Li-Ion battery;Up to 400 h;Up to 9 h;;Titanium Gold;;About 130 EUR;;;Wallpapers, screensavers;;;Class 10;No;;;
https://www.gsmarena.com/sony_ericsson_z525-1526.php;https://fdn2.gsmarena.com/vv/bigpic/sonyericsson-z525.gif;Sony Ericsson Z525;Released 2006, April;94g, 24mm thickness;Feature phone;12MB storage, no card slot;18;N/A;448,289 hits;"1.8""";128x160 pixels; ;;;GSM 900 / 1800 / 1900 - Z525i;;;2006, April;Discontinued;83 x 46 x 24 mm (3.27 x 1.81 x 0.94 in);94 g (3.32 oz);Mini-SIM;TFT, 65K colors;1.8 inches, 29 x 35 mm, 10.2 cm(~26.7% screen-to-body ratio);128 x 160 pixels (~114 ppi density);;;;;;No;12MB;VGA;;Yes;No;No;2.0;No;No;Proprietary;;Push-to-talkMP3/AAC/MP4 playerPhoto editorExchangeable coversOrganizerSyncML;Removable Li-Ion battery;Up to 320 h;Up to 5 h;;New Blue;;About 90 EUR;;;Second external CSTN display  4096 colors (101 x 80 pixels)Wallpapers, screensavers;;1.47 W/kg (head)     0.70 W/kg (body);Class 10;No;;;
https://www.gsmarena.com/sony_ericsson_k800-1485.php;https://fdn2.gsmarena.com/vv/bigpic/sonyericsson-k800.gif;Sony Ericsson K800;Released 2006, June;115g, 22mm thickness;Feature phone;64MB storage, Memory Stick Micro slot;204;0.4%;8,363,110 hits;"2.0""";240x320 pixels, 2.0 inch; ;;900 mAh Li-Po;GSM 900 / 1800 / 1900;UMTS 2100;Yes, 384 kbps;2006, February. Released 2006, June;Discontinued;105 x 47 x 22 mm (4.13 x 1.85 x 0.87 in);115 g (4.06 oz);Mini-SIM;TFT, 256K colors;2.0 inches, 30 x 40 mm, 12.4 cm(~25.1% screen-to-body ratio);240 x 320 pixels, 2.0 inch, 4:3 ratio (~200 ppi density);;;;;;Memory Stick Micro (M2), up to 2 GB;64MB;3.15 MP, AF;xenon flash;QCIF;VGA videocall camera;No;2.0, A2DP;No;Stereo FM radio, RDS;2.0;;MP3/AAC/MP4 playerPredictive text inputPhoto editorOrganizerVoice memo/dial;Removable Li-Po 900 mAh battery (BST-33);Up to 350 h (2G) / Up to 350 h (3G);Up to 7 h (2G) / Up to 2 h 30 min (3G);;Velvet Black, Allure Brown;;About 150 EUR;;;Wallpapers, screensavers;;;;;;;
https://www.gsmarena.com/sony_ericsson_k790-1484.php;https://fdn2.gsmarena.com/vv/bigpic/sonyericsson-k790.gif;Sony Ericsson K790;Released 2006, February;115g, 22mm thickness;Feature phone;64MB storage, Memory Stick Micro slot;40;0.1%;2,534,837 hits;"2.0""";240x320 pixels; ;;900 mAh Li-Po;GSM 900 / 1800 / 1900 - K790i;;;2006, February;Discontinued;105 x 47 x 22 mm (4.13 x 1.85 x 0.87 in);115 g (4.06 oz);Mini-SIM;TFT, 256K colors;2.0 inches, 12.4 cm(~25.1% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~200 ppi density);;;;;;Memory Stick Micro (M2), up to 2 GB;64MB;3.15 MP, AF;xenon flash;QCIF;No;No;2.0, A2DP;No;Stereo FM radio, RDS;2.0;;MP3/AAC/MP4 playerPredictive text inputPhoto editorOrganizerVoice memo/dial;Removable Li-Po 900 mAh battery (BST-33);Up to 350 h;Up to 7 h;;Velvet Black, Allure Brown;;About 150 EUR;;;Wallpapers, screensavers;;0.64 W/kg (head)     0.20 W/kg (body);Class 10;Class 10;;;
https://www.gsmarena.com/sony_ericsson_v630-1569.php;https://fdn2.gsmarena.com/vv/bigpic/sonyericsson-v630.gif;Sony Ericsson V630;Released 2006, May;91g, 16.9mm thickness;Feature phone;10MB storage, Memory Stick Micro slot;25;N/A;1,198,105 hits;"1.9""";176x220 pixels; ;;;GSM 900 / 1800 / 1900;UMTS 2100;Yes, 384 kbps;2006, May;Discontinued;102 x 45.7 x 16.9 mm (4.02 x 1.80 x 0.67 in);91 g (3.21 oz);Mini-SIM;TFT, 256K colors;1.9 inches, 30 x 37 mm, 11.4 cm(~24.4% screen-to-body ratio);176 x 220 pixels (~148 ppi density);;;;;;Memory Stick Micro (M2), up to 2 GB;10MB;2 MP;;Yes;VGA videocall camera;No;2.0, A2DP;No;No;2.0;;Vodafone music streaming serviceMP3/AAC playerVideo telephonyPredictive text inputPicture/video editorVoice memo/dial;Removable Li-Ion battery;Up to 350 h (2G) / Up to 350 h (3G);Up to 7 h (2G) / Up to 2 h 30 min (3G);;Vibrant Black;;;;;Wallpapers, screensavers;;;;;;;
https://www.gsmarena.com/sony_ericsson_w300-1486.php;https://fdn2.gsmarena.com/vv/bigpic/sonyericsson-w300.gif;Sony Ericsson W300;Released 2006, February;94g, 24mm thickness;Feature phone;20MB storage, Memory Stick Micro slot;50;0.1%;2,112,589 hits;"1.66""";128x160 pixels; ;;900 mAh Li-Po;GSM 850 / 900 / 1800 / 1900;;;2006, February;Discontinued;90 x 47 x 24 mm (3.54 x 1.85 x 0.94 in);94 g (3.32 oz);Mini-SIM;TFT, 256K colors;1.66 inches, 8.7 cm(~20.5% screen-to-body ratio);128 x 160 pixels (~123 ppi density);;;;;;Memory Stick Micro (M2), up to 2 GB, 256 MB included;20MB;VGA;;QCIF;No;No;Yes;No;Stereo FM radio, RDS;2.0;;Media playerPredictive text inputPhoto editorOrganizerRSS readerVoice memoExchangeable Style-Up covers;Removable Li-Po 900 mAh battery;Up to 400 h;Up to 9 h;;Shadow Black, Shimmering White, Lime Green;1.20 W/kg (head);About 100 EUR;;;Second external mono display (101 x 80 pixels)Wallpapers, screensavers;;1.42 W/kg (head)     0.48 W/kg (body);Class 10;Class 10;;;
https://www.gsmarena.com/sony_ericsson_z530-1487.php;https://fdn2.gsmarena.com/vv/bigpic/sonyericsson-z530.gif;Sony Ericsson Z530;Released 2006, February;93g, 24mm thickness;Feature phone;24MB storage, Memory Stick Micro slot;34;N/A;1,118,367 hits;"1.8""";128x160 pixels; ;;900 mAh Li-Ion;GSM 900 / 1800 / 1900;;;2006, February;Discontinued;90 x 47 x 24 mm (3.54 x 1.85 x 0.94 in);93 g (3.28 oz);Mini-SIM;UBC, 65K colors;1.8 inches, 28 x 35 mm, 10.2 cm(~24.1% screen-to-body ratio);128 x 160 pixels (~114 ppi density);;;;;;Memory Stick Micro (M2), up to 2 GB;24MB;VGA;;QCIF;No;No;Yes;No;No;2.0;;Media playerPredictive text inputPhoto editorOrganizerRSS readerVoice memoExchangeable Style-Up covers;Removable Li-Ion 900 mAh battery (BST-33);Up to 400 h;Up to 9 h;;Soft Black, Chromic Grey, Elegant Red;;About 90 EUR;;;Second external mono display (101 x 80 pixels)Wallpapers, screensavers;;;Class 10;No;;;
https://www.gsmarena.com/sony_ericsson_p990-1318.php;https://fdn2.gsmarena.com/vv/bigpic/sonyericsson-p990.gif;Sony Ericsson P990;Released 2005, Q4;150g, 26mm thickness;Symbian 9.1, UIQ 3.0;64MB RAM storage, Memory Stick Duo Pro slot;79;0.1%;4,533,735 hits;"2.7""";240x320 pixels;64 MB RAM;;;GSM 900 / 1800 / 1900;UMTS 2100;Yes, 384 kbps;2005, Q4;Discontinued;114 x 57 x 26 mm (4.49 x 2.24 x 1.02 in);150 g (5.29 oz);Mini-SIM;TFT resistive touchscreen, 256K colors;2.7 inches, 41 x 56 mm, 22.6 cm(~34.7% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~148 ppi density);;Symbian 9.1, UIQ 3.0;;32-bit Philips Nexperia PNX4008 208 MHz;;Memory Stick Duo Pro, 64 MB included;64MB RAM;2 MP, AF;LED flash;Yes;VGA videocall camera;Wi-Fi 802.11b;2.0, A2DP;No;Stereo FM radio, RDS;2.0;;MP3/MP4 playerPredictive text inputSyncMLOrganizerVoice commandVoice memo;Removable Li-Ion battery;Up to 400 h;Up to 9 h;;Premium Silver;0.78 W/kg (head);About 220 EUR;;;Handwriting recognition;;;;;;;128 MB Flash60 MB user memory
