Link;Image;Name;Release date;Weight;OS;Storage;Fans;Popularity;Hits;Screen_size;Screen_resolution;RAM;SOC;Battery;net2g;net3g;net4g;speed;year;status;dimensions;weight;sim;displaytype;displaysize;displayresolution;os;chipset;cpu;gpu;memoryslot;internalmemory;memoryother;cam1modules;cam1features;cam1video;cam2modules;cam2video;wlan;bluetooth;gps;nfc;radio;usb;sensors;batdescription1;colors;models;price;displayprotection;sar-us;cam2features;build;battalktime1;batstandby1;batmusicplayback1;sar-eu;gprstext;edge;bodyother;featuresother;optionalother;displayother
https://www.gsmarena.com/micromax_a113_canvas_ego-5757.php;https://fdn2.gsmarena.com/vv/bigpic/micromax-canvas-ego-canvas-ego-a113.jpg;Micromax A113 Canvas Ego;Released 2013, Q3;9mm thickness;Android 4.1.2;4GB 1GB RAM storage, microSDHC slot;11;N/A;372,974 hits;"4.7""";540x960 pixels;1 GB RAM;;2000 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 2100;;HSPA 7.2/5.76 Mbps;2013, Q3. Released 2013, Q3;Discontinued;143.4 x 72.4 x 9 mm (5.65 x 2.85 x 0.35 in);-;Dual SIM (Mini-SIM);TFT;4.7 inches, 60.9 cm(~58.7% screen-to-body ratio);540 x 960 pixels, 16:9 ratio (~234 ppi density);Android 4.1.2 (Jelly Bean);;Quad-core 1.2 GHz;;microSDHC (dedicated slot);4GB 1GB RAM;;8 MP, AF;LED flash;Yes;2 MP;;Wi-Fi 802.11 b/g/n, hotspot;3.0, A2DP;GPS;No;FM radio;microUSB 2.0;Accelerometer, proximity;Li-Ion 2000 mAh, removable;Black;;About 140 EUR;;;;;Up to 6 h;Up to 220 h;;;;;;;;
https://www.gsmarena.com/micromax_a76-5756.php;https://fdn2.gsmarena.com/vv/bigpic/micromax-a76.jpg;Micromax A76;Released 2013, Q3;;Android 4.2;4GB 512MB RAM storage, microSDHC slot;14;N/A;1,298,121 hits;"5.0""";480x854 pixels;512 MB RAM;MT6572;2000 mAh Li-Ion;GSM 900 / 1800 - SIM 1 & SIM 2;HSDPA 2100;;HSPA 21.1/5.76 Mbps;2013, Q3. Released 2013, Q3;Discontinued;-;-;Dual SIM;TFT;5.0 inches, 68.9 cm;480 x 854 pixels, 16:9 ratio (~196 ppi density);Android 4.2 (Jelly Bean);Mediatek MT6572 (28 nm);Dual-core 1.2 GHz Cortex-A7;Mali-400;microSDHC (dedicated slot);4GB 512MB RAM;;5 MP;LED flash;720p@30fps;VGA;;Wi-Fi 802.11 b/g/n, hotspot;2.0, A2DP;GPS;No;FM radio;microUSB 2.0;Accelerometer, proximity;Li-Ion 2000 mAh, removable;Black, White;;About 100 EUR;;;;;Up to 7 h;Up to 250 h;;;;;;;;
https://www.gsmarena.com/micromax_a74_canvas_fun-5759.php;https://fdn2.gsmarena.com/vv/bigpic/micromax-a74.jpg;Micromax A74 Canvas Fun;Released 2013, September;10.1mm thickness;Android 4.2.2;4GB 512MB RAM storage, microSDHC slot;23;N/A;1,510,783 hits;"4.5""";480x854 pixels;512 MB RAM;MT6572;1500 mAh Li-Ion;GSM 900 / 1800 - SIM 1 & SIM 2;HSDPA 2100;;HSPA 21.1/5.76 Mbps;2013, September. Released 2013, September;Discontinued;133 x 67 x 10.1 mm (5.24 x 2.64 x 0.40 in);-;Dual SIM;TFT;4.5 inches, 55.8 cm(~62.6% screen-to-body ratio);480 x 854 pixels, 16:9 ratio (~218 ppi density);Android 4.2.2 (Jelly Bean);Mediatek MT6572 (28 nm);Dual-core 1.3 GHz Cortex-A7;Mali-400;microSDHC (dedicated slot);4GB 512MB RAM;;5 MP;LED flash;Yes;VGA;;Wi-Fi 802.11 b/g/n, hotspot;2.0, A2DP;GPS;No;FM radio, recording;microUSB 2.0;Accelerometer, proximity;Li-Ion 1500 mAh, removable;Black, Blue, Red;;About 90 EUR;;;;;Up to 5 h;Up to 155 h;;;;;;;;
https://www.gsmarena.com/micromax_a67_bolt-5864.php;https://fdn2.gsmarena.com/vv/bigpic/micromax-bolt-bolt-a67.jpg;Micromax A67 Bolt;Released 2013, August;10.5mm thickness;Android 4.0.3;4GB 512MB RAM storage, microSDHC slot;7;N/A;1,428,476 hits;"4.5""";480x854 pixels;512 MB RAM;;1850 mAh Li-Ion;GSM 900 / 1800 - SIM 1 & SIM 2;;;;2013, August. Released 2013, August;Discontinued;137.7 x 67.6 x 10.5 mm (5.42 x 2.66 x 0.41 in);-;Dual SIM;TFT, 256K colors;4.5 inches, 55.8 cm(~59.9% screen-to-body ratio);480 x 854 pixels, 16:9 ratio (~218 ppi density);Android 4.0.3 (Ice Cream Sandwich);;Dual-core 1.0 GHz Cortex-A5;;microSDHC (dedicated slot);4GB 512MB RAM;;2 MP;LED flash;Yes;VGA;;Wi-Fi 802.11 b/g/n, hotspot;2.1, A2DP, EDR;No;No;FM radio;microUSB 2.0;Accelerometer, proximity;Li-Ion 1850 mAh, removable;Black, White;;About 60 EUR;;;;;Up to 4 h;Up to 215 h;;;Class 12;Class 12;;;;
https://www.gsmarena.com/micromax_a63_canvas_fun-5758.php;https://fdn2.gsmarena.com/vv/bigpic/micromax-a63-new.jpg;Micromax A63 Canvas Fun;Released 2013, Q3;11.3mm thickness;Android 4.2.2;4GB 512MB RAM storage, microSDHC slot;11;N/A;951,905 hits;"4.0""";480x800 pixels;512 MB RAM;MT6572;1500 mAh Li-Ion;GSM 900 / 1800 - SIM 1 & SIM 2;HSDPA 2100;;HSPA 21.1/5.76 Mbps;2013, Q3. Released 2013, Q3;Discontinued;124.5 x 65.7 x 11.3 mm (4.90 x 2.59 x 0.44 in);-;Dual SIM;TFT;4.0 inches, 45.5 cm(~55.7% screen-to-body ratio);480 x 800 pixels, 5:3 ratio (~233 ppi density);Android 4.2.2 (Jelly Bean);Mediatek MT6572 (28 nm);Dual-core 1.3 GHz Cortex-A7;Mali-400;microSDHC (dedicated slot);4GB 512MB RAM;;2 MP;LED flash;Yes;VGA;;Wi-Fi 802.11 b/g/n, hotspot;2.0, A2DP;GPS;No;FM radio, recording;microUSB 2.0;Accelerometer, proximity;Li-Ion 1500 mAh, removable;Black/Blue;;About 60 EUR;;;;;Up to 4 h;Up to 135 h;;;;;;;;
https://www.gsmarena.com/micromax_a240_canvas_doodle_2-5651.php;https://fdn2.gsmarena.com/vv/bigpic/micromax-a240-canvas-doodle-2.jpg;Micromax A240 Canvas Doodle 2;Released 2013, August;220g, 8.9mm thickness;Android 4.2.1;16GB storage, no card slot;39;N/A;2,635,218 hits;"5.7""";720x1280 pixels;1 GB RAM;MT6589;2600 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 2100;;HSPA 42.2/11.5 Mbps;2013, August. Released 2013, August;Discontinued;161 x 82.5 x 8.9 mm;220 g (7.76 oz);Dual SIM;IPS LCD;5.7 inches, 89.6 cm(~67.4% screen-to-body ratio);720 x 1280 pixels, 16:9 ratio (~258 ppi density);Android 4.2.1 (Jelly Bean);Mediatek MT6589 (28 nm);Quad-core 1.2 GHz Cortex-A7;PowerVR SGX544;No;16GB (13GB user available), 1GB RAM;;12 MP, AF;Dual-LED flash, HDR;1080p@30fps;5 MP;;Wi-Fi 802.11 b/g/n, hotspot, Wi-Fi Direct;4.0, A2DP;GPS;No;FM radio;microUSB 2.0;Accelerometer, proximity;Li-Ion 2600 mAh, removable;Silver;;About 230 EUR;;;;;Up to 8 h;Up to 220 h;;;;;;;;
https://www.gsmarena.com/micromax_a92-5598.php;https://fdn2.gsmarena.com/vv/bigpic/micromax-a92.jpg;Micromax A92;Released 2013, July;10.8mm thickness;Android 4.1.2;4GB 512MB RAM storage, microSDHC slot;12;N/A;971,987 hits;"5.0""";480x800 pixels;512 MB RAM;MT6577;2000 mAh Li-Ion;GSM 900 / 1800 - SIM 1 & SIM 2;HSDPA 2100;;HSPA 7.2/5.76 Mbps;2013, June. Released 2013, July;Discontinued;147 x 77 x 10.8 mm (5.79 x 3.03 x 0.43 in);-;Dual SIM (Mini-SIM);IPS LCD;5.0 inches, 71.2 cm(~62.9% screen-to-body ratio);480 x 800 pixels, 5:3 ratio (~187 ppi density);Android 4.1.2 (Jelly Bean);Mediatek MT6577 (40 nm);Dual-core 1.0 GHz Cortex-A9;PowerVR SGX531u;microSDHC (dedicated slot);4GB 512MB RAM;;5 MP, AF;LED flash;720p;Yes;;Wi-Fi 802.11 b/g/n, hotspot;4.0, A2DP;GPS;No;FM radio, recording;microUSB 2.0;Accelerometer, proximity;Li-Ion 2000 mAh, removable;Black, White;;About 110 EUR;;;;;Up to 6 h;Up to 240 h;;;;;;;;
https://www.gsmarena.com/micromax_canvas_4_a210-5590.php;https://fdn2.gsmarena.com/vv/bigpic/micromax-canvas-4.jpg;Micromax Canvas 4 A210;Released 2013, July;158g, 8.9mm thickness;Android 4.2.1;16GB storage, microSDHC;171;N/A;6,150,066 hits;"5.0""";720x1280 pixels;1 GB RAM;MT6589;2000 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 2100;;HSPA 42.2/11.5 Mbps;2013, June. Released 2013, July;Discontinued;144.5 x 73.8 x 8.9 mm (5.69 x 2.91 x 0.35 in);158 g (5.57 oz);Dual SIM (dual stand-by);IPS LCD;5.0 inches, 68.9 cm(~64.6% screen-to-body ratio);720 x 1280 pixels, 16:9 ratio (~294 ppi density);Android 4.2.1 (Jelly Bean);Mediatek MT6589 (28 nm);Quad-core 1.2 GHz Cortex-A7;PowerVR SGX544;microSDHC (dedicated slot);16GB (10GB user available), 1GB RAM;;13 MP, AF;LED flash, HDR, panorama;1080p@30fps;5 MP;720p;Wi-Fi 802.11 b/g/n, hotspot;4.0, A2DP;GPS;No;FM radio;microUSB 2.0;Accelerometer, proximity;Li-Ion 2000 mAh, removable;Gray, White;;About 230 EUR;Corning Gorilla Glass;;;;Up to 8 h;Up to 220 h;;;;;;;;
https://www.gsmarena.com/micromax_a88-5483.php;https://fdn2.gsmarena.com/vv/bigpic/micromax-a88.jpg;Micromax A88;Released 2013;11.3mm thickness;Android 4.1.1;4GB storage, microSDHC slot;34;N/A;1,088,766 hits;"4.5""";480x854 pixels;512 MB RAM;MT6577;1800 mAh Li-Ion;GSM 900 / 1800 - SIM 1 & SIM 2;HSDPA 2100;;HSPA;2013. Released 2013;Discontinued;135 x 68.7 x 11.3 mm (5.31 x 2.70 x 0.44 in);-;Dual SIM (Mini-SIM);TFT;4.5 inches, 55.8 cm(~60.2% screen-to-body ratio);480 x 854 pixels, 16:9 ratio (~218 ppi density);Android 4.1.1 (Jelly Bean);Mediatek MT6577 (40 nm);Dual-core 1.0 GHz Cortex-A9;PowerVR SGX531u;microSDHC (dedicated slot);4GB (2GB user available), 512MB RAM;;5 MP, AF;Dual-LED flash;720p;Yes;;Wi-Fi 802.11 b/g/n, hotspot;4.0, A2DP;GPS;No;FM radio;microUSB 2.0;Accelerometer, proximity;Li-Ion 1800 mAh, removable;Black, White;;About 110 EUR;;;;;Up to 5 h;Up to 260 h;;;;;;;;
https://www.gsmarena.com/micromax_a110q_canvas_2_plus-5482.php;https://fdn2.gsmarena.com/vv/bigpic/Micromax-A110Q-Canvas-2-Plus.jpg;Micromax A110Q Canvas 2 Plus;Released 2013, May;164g, 9.7mm thickness;Android 4.2;4GB storage, microSDHC slot;75;N/A;3,113,734 hits;"5.0""";480x854 pixels;1 GB RAM;MT6589M;2000 mAh Li-Ion;GSM 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 2100;;HSPA 21.1/5.76 Mbps;2013, May. Released 2013, May;Discontinued;147 x 76.5 x 9.7 mm (5.79 x 3.01 x 0.38 in);164 g (5.78 oz);Dual SIM (Mini-SIM);IPS LCD;5.0 inches, 68.9 cm(~61.3% screen-to-body ratio);480 x 854 pixels, 16:9 ratio (~196 ppi density);Android 4.2 (Jelly Bean);Mediatek MT6589M (28 nm);Quad-core 1.2 GHz Cortex-A7;PowerVR SGX544;microSDHC (dedicated slot);4GB (1.5GB user available), 1GB RAM;;8 MP, AF;Dual-LED flash;Yes;2 MP;;Wi-Fi 802.11 b/g/n, hotspot;4.0, A2DP;GPS;No;FM radio;microUSB 2.0, OTG;Accelerometer, proximity;Li-Ion 2000 mAh, removable;Black, White;;About 180 EUR;Yes;;;;Up to 6 h;Up to 280 h;;;;;;;;
https://www.gsmarena.com/micromax_x322-5481.php;https://fdn2.gsmarena.com/vv/bigpic/micromax-x322.jpg;Micromax X322;Released 2013;108g, 14.2mm thickness;Feature phone;microSDHC slot;2;N/A;155,601 hits;"2.8""";240x320 pixels; ;;;GSM 900 / 1800 - SIM 1 & SIM 2;;;;2013. Released 2013;Discontinued;130.8 x 58.2 x 14.2 mm (5.15 x 2.29 x 0.56 in);108 g (3.81 oz);Dual SIM;TFT;2.8 inches, 24.3 cm(~31.9% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~143 ppi density);;;;;microSDHC (dedicated slot);;;VGA;;Yes;No;;No;Yes;No;No;FM radio;Proprietary;;Li-Ion, removable;Gray;;About 20 EUR;;;;;Up to 5 h;Up to 300 h;;;Class 10;;;Audio/video player;;
https://www.gsmarena.com/micromax_x321-5480.php;https://fdn2.gsmarena.com/vv/bigpic/micromax-x321.jpg;Micromax X321;Released 2013;98.6g, 8.9mm thickness;Feature phone;microSDHC slot;2;N/A;238,528 hits;"2.8""";240x320 pixels; ;;;GSM 900 / 1800 - SIM 1 & SIM 2;;;;2013. Released 2013;Discontinued;127.8 x 56 x 8.9 mm (5.03 x 2.20 x 0.35 in);98.6 g (3.46 oz);Dual SIM;TFT;2.8 inches, 24.3 cm(~33.9% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~143 ppi density);;;;;microSDHC (dedicated slot);;;VGA;;Yes;No;;No;Yes;No;No;FM radio;Proprietary;;Li-Ion, removable;White;;About 20 EUR;;;;;Up to 4 h;Up to 150 h;;;Class 12;;;Audio/video player;;
https://www.gsmarena.com/micromax_x295-5477.php;https://fdn2.gsmarena.com/vv/bigpic/micromax-x295.jpg;Micromax X295;Released 2013;10.8mm thickness;Feature phone;microSDHC slot;2;N/A;139,947 hits;"2.6""";240x320 pixels; ;;;GSM 900 / 1800 - SIM 1 & SIM 2;;;;2013. Released 2013;Discontinued;121 x 51 x 10.8 mm (4.76 x 2.01 x 0.43 in);-;Dual SIM;TFT;2.6 inches, 20.9 cm(~33.9% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~154 ppi density);;;;;microSDHC (dedicated slot);;;VGA;;Yes;No;;No;Yes;No;No;FM radio;Proprietary;;Li-Ion, removable;Gray;;About 20 EUR;;;;;Up to 4 h;Up to 200 h;;;Class 10;Yes;;Audio/video player;;
https://www.gsmarena.com/micromax_x286-5476.php;https://fdn2.gsmarena.com/vv/bigpic/micromax-x286.jpg;Micromax X286;Released 2013;14.5mm thickness;Feature phone;microSDHC slot;0;N/A;91,245 hits;"2.4""";240x320 pixels; ;;;GSM 900 / 1800 - SIM 1 & SIM 2;;;;2013. Released 2013;Discontinued;119 x 51 x 14.5 mm (4.69 x 2.01 x 0.57 in);-;Dual SIM;TFT;2.4 inches, 17.8 cm(~29.4% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~167 ppi density);;;;;microSDHC (dedicated slot);;;VGA;;Yes;No;;No;Yes;No;No;FM radio;Proprietary;;Li-Ion, removable;White, Gray;;About 20 EUR;;;;;Up to 4 h 30 min;Up to 220 h;;;No;No;;Audio/video player;;
https://www.gsmarena.com/micromax_x278-5475.php;https://fdn2.gsmarena.com/vv/bigpic/micromax-x278.jpg;Micromax X278;Released 2013;15.8mm thickness;Feature phone;microSDHC slot;1;N/A;86,611 hits;"2.4""";240x320 pixels; ;;;GSM 900 / 1800 - SIM 1 & SIM 2;;;;2013. Released 2013;Discontinued;123 x 50 x 15.8 mm (4.84 x 1.97 x 0.62 in);-;Dual SIM;TFT;2.4 inches, 17.8 cm(~29.0% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~167 ppi density);;;;;microSDHC (dedicated slot);;;VGA;;Yes;No;;No;Yes;No;No;FM radio;Proprietary;;Li-Ion, removable;Black;;;;;;;Up to 5 h 30 min;Up to 260 h;;;Class 10;No;;Audio/video player;;
https://www.gsmarena.com/micromax_x099-5474.php;https://fdn2.gsmarena.com/vv/bigpic/micromax-x099.jpg;Micromax X099;Released 2013;14.8mm thickness;Feature phone;microSDHC slot;1;N/A;105,427 hits;"1.77""";128x160 pixels; ;;;GSM 900 / 1800 - SIM 1 & SIM 2;;;;2013. Released 2013;Discontinued;109 x 46 x 14.8 mm (4.29 x 1.81 x 0.58 in);-;Dual SIM;TFT;1.77 inches, 9.9 cm(~19.7% screen-to-body ratio);128 x 160 pixels (~116 ppi density);;;;;microSDHC (dedicated slot);;;VGA;;Yes;No;;No;Yes;No;No;FM radio;Proprietary;;Li-Ion, removable;Black;;About 10 EUR;;;;;;;;;No;No;;Audio/video player;;
https://www.gsmarena.com/micromax_gc333-5473.php;https://fdn2.gsmarena.com/vv/bigpic/micromax-gc333.jpg;Micromax GC333;Released 2013;;Feature phone;microSDHC slot;2;N/A;133,749 hits;"2.2""";176x220 pixels; ;;;GSM 900 / 1800 - SIM 1 & SIM 2;;;;2013. Released 2013;Discontinued;-;-;Dual SIM;TFT;2.2 inches, 15.2 cm;176 x 220 pixels (~128 ppi density);;;;;microSDHC (dedicated slot);;;VGA;;Yes;No;;No;Yes;No;No;Stereo FM radio;Proprietary;;Li-Ion, removable;Black;;About 40 EUR;;;;;Up to 5 h;Up to 150 h;;;Yes;No;;Audio/video player;;
https://www.gsmarena.com/micromax_x396-5472.php;https://fdn2.gsmarena.com/vv/bigpic/micromax-x396.jpg;Micromax X396;Released 2013;11.1mm thickness;Feature phone;microSDHC slot;1;N/A;127,686 hits;"3.2""";240x320 pixels; ;;;GSM 900 / 1800 - SIM 1 & SIM 2;;;;2013. Released 2013;Discontinued;112 x 60 x 11.1 mm (4.41 x 2.36 x 0.44 in);-;Dual SIM (Mini-SIM);TFT;3.2 inches, 31.7 cm(~47.2% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~125 ppi density);;;;;microSDHC (dedicated slot);;;VGA;;Yes;No;;No;Yes;No;No;FM radio;Proprietary;;Li-Ion, removable;White;;;;;;;;;;;Class 12;;;Audio/video playerPhoto viewerOrganizer;;
https://www.gsmarena.com/micromax_x335c-5471.php;https://fdn2.gsmarena.com/vv/bigpic/micromax-x335c.jpg;Micromax X335C;Released 2013;92g, 13.3mm thickness;Feature phone;microSDHC slot;2;N/A;174,020 hits;"2.8""";240x320 pixels; ;;;GSM 900 / 1800 - SIM 1 & SIM 2;;;;2013. Released 2013;Discontinued;104 x 57 x 13.3 mm (4.09 x 2.24 x 0.52 in);92 g (3.25 oz);Dual SIM (Mini-SIM);TFT, 256K colors;2.8 inches, 24.3 cm(~41.0% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~143 ppi density);;;;;microSDHC (dedicated slot);;;VGA;;Yes;No;;No;Yes;No;No;FM radio;Proprietary;;Li-Ion, removable;Black, White;;About 30 EUR;;;;;Up to 3 h;Up to 280 h;;;Class 12;Class 12;;Audio/video playerPhoto viewerOrganizer;;
https://www.gsmarena.com/micromax_a111_canvas_doodle-5453.php;https://fdn2.gsmarena.com/vv/bigpic/micromax-a111.jpg;Micromax A111 Canvas Doodle;Released 2013, May;168g, 9.7mm thickness;Android 4.1.2;4GB storage, microSDHC slot;33;N/A;4,666,789 hits;"5.3""";480x854 pixels;512 MB RAM;Snapdragon S4 Play;2100 mAh Li-Ion;GSM 900 / 1800 - SIM 1 & SIM 2;HSDPA 2100;;HSPA 7.2/5.76 Mbps;2013, May. Released 2013, May;Discontinued;147 x 76.5 x 9.7 mm (5.79 x 3.01 x 0.38 in);168 g (5.93 oz);Dual SIM (Mini-SIM);TFT;5.3 inches, 77.4 cm(~68.8% screen-to-body ratio);480 x 854 pixels, 16:9 ratio (~185 ppi density);Android 4.1.2 (Jelly Bean);Qualcomm MSM8225Q Snapdragon S4 Play;Quad-core 1.2 GHz Cortex-A5;Adreno 203;microSDHC (dedicated slot);4GB (1.22GB user available), 512MB RAM;;8 MP, AF;Dual-LED flash;Yes;2 MP;;Wi-Fi 802.11 b/g/n, hotspot;2.1, A2DP;GPS;No;FM radio;microUSB 2.0;Accelerometer, proximity;Li-Ion 2100 mAh, removable;White;;About 190 EUR;;;;;Up to 6 h 30 min;Up to 220 h;;0.33 W/kg (head)     0.49 W/kg (body);;;;;;
https://www.gsmarena.com/micromax_funbook_3g_p600-5436.php;https://fdn2.gsmarena.com/vv/bigpic/micromax-p600.jpg;Micromax Funbook 3G P600;Released 2013, March;370g, 11.5mm thickness;Android 4.0.4;2GB storage, microSDHC slot;2;N/A;327,479 hits;"7.0""";480x800 pixels; ;;3000 mAh Li-Po;GSM 900 / 1800;HSDPA 2100;;HSPA;2013, March. Released 2013, March;Discontinued;193.5 x 119.5 x 11.5 mm (7.62 x 4.70 x 0.45 in);370 g (13.05 oz);Yes;TFT;7.0 inches, 139.5 cm(~60.3% screen-to-body ratio);480 x 800 pixels, 5:3 ratio (~133 ppi density);Android 4.0.4 (Ice Cream Sandwich);;Dual-core 1.0 GHz Cortex-A5;;microSDHC (dedicated slot);2GB;;2 MP;;Yes;VGA;;Wi-Fi 802.11 b/g/n, hotspot;3.0;No;No;FM radio;2.0;Accelerometer;Li-Po 3000 mAh, non-removable;Black;;About 130 EUR;;;;;Up to 10 h;Up to 224 h;;;;;;;;
https://www.gsmarena.com/micromax_funbook_3g_p560-5435.php;https://fdn2.gsmarena.com/vv/bigpic/micromax-p560.jpg;Micromax Funbook 3G P560;Released 2013, March;323 g;Android 4.0.4;2.5GB storage, microSDHC slot;2;N/A;285,078 hits;"7.0""";480x800 pixels; ;;3000 mAh Li-Ion;GSM 900 / 1800;HSDPA 2100;;HSPA;2013, March. Released 2013, March;Discontinued;-;323 g (11.39 oz);Yes;TFT;7.0 inches, 139.5 cm;480 x 800 pixels, 5:3 ratio (~133 ppi density);Android 4.0.4 (Ice Cream Sandwich);;1.0 GHz;;microSDHC (dedicated slot);2.5GB;;2 MP;;Yes;VGA;;Wi-Fi 802.11 b/g/n, hotspot;3.0;No;No;No;Proprietary;Accelerometer;Li-Ion 3000 mAh, non-removable;Black;;About 120 EUR;;;;;Up to 4 h 30 min;Up to 160 h;;;;;;;;
